id,color,tms:id,accession_number,title,title_raw,url,has_no_known_copyright,department_id,period_id,media_id,type_id,date,year_start,year_end,year_acquired,decade,woe:country_id,medium,markings,signed,inscribed,provenance,dimensions,dimensions_raw,creditline,description,justification,gallery_text,label_text,videos,on_display,woe:country,type,images/0/b/url,images/0/b/width/0,images/0/b/height/0,images/0/b/is_primary,images/0/b/image_id,images/0/z/url,images/0/z/width/0,images/0/z/height/0,images/0/z/is_primary,images/0/z/image_id,images/0/n/url,images/0/n/width/0,images/0/n/height/0,images/0/n/is_primary,images/0/n/image_id,images/0/d/url,images/0/d/width/0,images/0/d/height/0,images/0/d/is_primary,images/0/d/image_id,images/0/sq/url,images/0/sq/width/0,images/0/sq/height/0,images/0/sq/is_primary,images/0/sq/image_id,participants/0/person_id,participants/0/role_id,participants/0/person_name,participants/0/person_date,participants/0/role_name,participants/0/role_display_name,participants/0/person_url,participants/0/role_url,is_loan_object,dimensions_raw/height/0,dimensions_raw/height/1,dimensions_raw/width/0,dimensions_raw/width/1,woe:country_name,images/0/x/url,images/0/x/width/0,images/0/x/height/0,images/0/x/is_primary,images/0/x/image_id,images/1/b/url,images/1/b/width/0,images/1/b/height/0,images/1/b/is_primary,images/1/b/image_id,images/1/z/url,images/1/z/width/0,images/1/z/height/0,images/1/z/is_primary,images/1/z/image_id,images/1/n/url,images/1/n/width/0,images/1/n/height/0,images/1/n/is_primary,images/1/n/image_id,images/1/d/url,images/1/d/width/0,images/1/d/height/0,images/1/d/is_primary,images/1/d/image_id,images/1/sq/url,images/1/sq/width/0,images/1/sq/height/0,images/1/sq/is_primary,images/1/sq/image_id,dimensions_raw/warp/0,dimensions_raw/warp/1,dimensions_raw/weft/0,dimensions_raw/weft/1,images/2/b/url,images/2/b/width/0,images/2/b/height/0,images/2/b/is_primary,images/2/b/image_id,images/2/z/url,images/2/z/width/0,images/2/z/height/0,images/2/z/is_primary,images/2/z/image_id,images/2/n/url,images/2/n/width/0,images/2/n/height/0,images/2/n/is_primary,images/2/n/image_id,images/2/sq/url,images/2/sq/width/0,images/2/sq/height/0,images/2/sq/is_primary,images/2/sq/image_id,participants/1/person_id,participants/1/role_id,participants/1/person_name,participants/1/person_date,participants/1/role_name,participants/1/role_display_name,participants/1/person_url,participants/1/role_url,participants/2/person_id,participants/2/role_id,participants/2/person_name,participants/2/person_date,participants/2/role_name,participants/2/role_display_name,participants/2/person_url,participants/2/role_url,participants/3/person_id,participants/3/role_id,participants/3/person_name,participants/3/person_date,participants/3/role_name,participants/3/role_display_name,participants/3/person_url,participants/3/role_url,dimensions_raw/depth/0,dimensions_raw/depth/1,images/1/o/url,images/1/o/width/0,images/1/o/height/0,images/1/o/is_primary,images/1/o/image_id,dimensions_raw/diameter/0,dimensions_raw/diameter/1,images/1/x/url,images/1/x/width/0,images/1/x/height/0,images/1/x/is_primary,images/1/x/image_id,images/2/o/url,images/2/o/width/0,images/2/o/height/0,images/2/o/is_primary,images/2/o/image_id,images/2/d/url,images/2/d/width/0,images/2/d/height/0,images/2/d/is_primary,images/2/d/image_id,images/3/b/url,images/3/b/width/0,images/3/b/height/0,images/3/b/is_primary,images/3/b/image_id,images/3/z/url,images/3/z/width/0,images/3/z/height/0,images/3/z/is_primary,images/3/z/image_id,images/3/n/url,images/3/n/width/0,images/3/n/height/0,images/3/n/is_primary,images/3/n/image_id,images/3/d/url,images/3/d/width/0,images/3/d/height/0,images/3/d/is_primary,images/3/d/image_id,images/3/sq/url,images/3/sq/width/0,images/3/sq/height/0,images/3/sq/is_primary,images/3/sq/image_id,images/4/b/url,images/4/b/width/0,images/4/b/height/0,images/4/b/is_primary,images/4/b/image_id,images/4/z/url,images/4/z/width/0,images/4/z/height/0,images/4/z/is_primary,images/4/z/image_id,images/4/n/url,images/4/n/width/0,images/4/n/height/0,images/4/n/is_primary,images/4/n/image_id,images/4/d/url,images/4/d/width/0,images/4/d/height/0,images/4/d/is_primary,images/4/d/image_id,images/4/sq/url,images/4/sq/width/0,images/4/sq/height/0,images/4/sq/is_primary,images/4/sq/image_id,participants/4/person_id,participants/4/role_id,participants/4/person_name,participants/4/person_date,participants/4/role_name,participants/4/role_display_name,participants/4/person_url,participants/4/role_url,images/3/o/url,images/3/o/width/0,images/3/o/height/0,images/3/o/is_primary,images/3/o/image_id,images/0/o/url,images/0/o/width/0,images/0/o/height/0,images/0/o/is_primary,images/0/o/image_id,dimensions_raw/length/0,dimensions_raw/length/1,images/4/o/url,images/4/o/width/0,images/4/o/height/0,images/4/o/is_primary,images/4/o/image_id,images/2/x/url,images/2/x/width/0,images/2/x/height/0,images/2/x/is_primary,images/2/x/image_id,participants/5/person_id,participants/5/role_id,participants/5/person_name,participants/5/person_date,participants/5/role_name,participants/5/role_display_name,participants/5/person_url,participants/5/role_url,images/5/b/url,images/5/b/width/0,images/5/b/height/0,images/5/b/is_primary,images/5/b/image_id,images/5/z/url,images/5/z/width/0,images/5/z/height/0,images/5/z/is_primary,images/5/z/image_id,images/5/n/url,images/5/n/width/0,images/5/n/height/0,images/5/n/is_primary,images/5/n/image_id,images/5/sq/url,images/5/sq/width/0,images/5/sq/height/0,images/5/sq/is_primary,images/5/sq/image_id,images/6/b/url,images/6/b/width/0,images/6/b/height/0,images/6/b/is_primary,images/6/b/image_id,images/6/z/url,images/6/z/width/0,images/6/z/height/0,images/6/z/is_primary,images/6/z/image_id,images/6/n/url,images/6/n/width/0,images/6/n/height/0,images/6/n/is_primary,images/6/n/image_id,images/6/sq/url,images/6/sq/width/0,images/6/sq/height/0,images/6/sq/is_primary,images/6/sq/image_id,images/7/b/url,images/7/b/width/0,images/7/b/height/0,images/7/b/is_primary,images/7/b/image_id,images/7/z/url,images/7/z/width/0,images/7/z/height/0,images/7/z/is_primary,images/7/z/image_id,images/7/n/url,images/7/n/width/0,images/7/n/height/0,images/7/n/is_primary,images/7/n/image_id,images/7/sq/url,images/7/sq/width/0,images/7/sq/height/0,images/7/sq/is_primary,images/7/sq/image_id,participants/6/person_id,participants/6/role_id,participants/6/person_name,participants/6/person_date,participants/6/role_name,participants/6/role_display_name,participants/6/person_url,participants/6/role_url,participants/7/person_id,participants/7/role_id,participants/7/person_name,participants/7/person_date,participants/7/role_name,participants/7/role_display_name,participants/7/person_url,participants/7/role_url,participants/8/person_id,participants/8/role_id,participants/8/person_name,participants/8/person_date,participants/8/role_name,participants/8/role_display_name,participants/8/person_url,participants/8/role_url,participants/9/person_id,participants/9/role_id,participants/9/person_name,participants/9/person_date,participants/9/role_name,participants/9/role_display_name,participants/9/person_url,participants/9/role_url,images/5/d/url,images/5/d/width/0,images/5/d/height/0,images/5/d/is_primary,images/5/d/image_id,images/6/d/url,images/6/d/width/0,images/6/d/height/0,images/6/d/is_primary,images/6/d/image_id,images/7/d/url,images/7/d/width/0,images/7/d/height/0,images/7/d/is_primary,images/7/d/image_id,images/8/b/url,images/8/b/width/0,images/8/b/height/0,images/8/b/is_primary,images/8/b/image_id,images/8/z/url,images/8/z/width/0,images/8/z/height/0,images/8/z/is_primary,images/8/z/image_id,images/8/n/url,images/8/n/width/0,images/8/n/height/0,images/8/n/is_primary,images/8/n/image_id,images/8/d/url,images/8/d/width/0,images/8/d/height/0,images/8/d/is_primary,images/8/d/image_id,images/8/sq/url,images/8/sq/width/0,images/8/sq/height/0,images/8/sq/is_primary,images/8/sq/image_id,images/9/b/url,images/9/b/width/0,images/9/b/height/0,images/9/b/is_primary,images/9/b/image_id,images/9/z/url,images/9/z/width/0,images/9/z/height/0,images/9/z/is_primary,images/9/z/image_id,images/9/n/url,images/9/n/width/0,images/9/n/height/0,images/9/n/is_primary,images/9/n/image_id,images/9/d/url,images/9/d/width/0,images/9/d/height/0,images/9/d/is_primary,images/9/d/image_id,images/9/sq/url,images/9/sq/width/0,images/9/sq/height/0,images/9/sq/is_primary,images/9/sq/image_id,images/10/b/url,images/10/b/width/0,images/10/b/height/0,images/10/b/is_primary,images/10/b/image_id,images/10/z/url,images/10/z/width/0,images/10/z/height/0,images/10/z/is_primary,images/10/z/image_id,images/10/n/url,images/10/n/width/0,images/10/n/height/0,images/10/n/is_primary,images/10/n/image_id,images/10/d/url,images/10/d/width/0,images/10/d/height/0,images/10/d/is_primary,images/10/d/image_id,images/10/sq/url,images/10/sq/width/0,images/10/sq/height/0,images/10/sq/is_primary,images/10/sq/image_id,images/11/b/url,images/11/b/width/0,images/11/b/height/0,images/11/b/is_primary,images/11/b/image_id,images/11/z/url,images/11/z/width/0,images/11/z/height/0,images/11/z/is_primary,images/11/z/image_id,images/11/n/url,images/11/n/width/0,images/11/n/height/0,images/11/n/is_primary,images/11/n/image_id,images/11/d/url,images/11/d/width/0,images/11/d/height/0,images/11/d/is_primary,images/11/d/image_id,images/11/sq/url,images/11/sq/width/0,images/11/sq/height/0,images/11/sq/is_primary,images/11/sq/image_id,images/12/b/url,images/12/b/width/0,images/12/b/height/0,images/12/b/is_primary,images/12/b/image_id,images/12/z/url,images/12/z/width/0,images/12/z/height/0,images/12/z/is_primary,images/12/z/image_id,images/12/n/url,images/12/n/width/0,images/12/n/height/0,images/12/n/is_primary,images/12/n/image_id,images/12/d/url,images/12/d/width/0,images/12/d/height/0,images/12/d/is_primary,images/12/d/image_id,images/12/sq/url,images/12/sq/width/0,images/12/sq/height/0,images/12/sq/is_primary,images/12/sq/image_id,images/13/b/url,images/13/b/width/0,images/13/b/height/0,images/13/b/is_primary,images/13/b/image_id,images/13/z/url,images/13/z/width/0,images/13/z/height/0,images/13/z/is_primary,images/13/z/image_id,images/13/n/url,images/13/n/width/0,images/13/n/height/0,images/13/n/is_primary,images/13/n/image_id,images/13/d/url,images/13/d/width/0,images/13/d/height/0,images/13/d/is_primary,images/13/d/image_id,images/13/sq/url,images/13/sq/width/0,images/13/sq/height/0,images/13/sq/is_primary,images/13/sq/image_id,images/14/b/url,images/14/b/width/0,images/14/b/height/0,images/14/b/is_primary,images/14/b/image_id,images/14/z/url,images/14/z/width/0,images/14/z/height/0,images/14/z/is_primary,images/14/z/image_id,images/14/n/url,images/14/n/width/0,images/14/n/height/0,images/14/n/is_primary,images/14/n/image_id,images/14/d/url,images/14/d/width/0,images/14/d/height/0,images/14/d/is_primary,images/14/d/image_id,images/14/sq/url,images/14/sq/width/0,images/14/sq/height/0,images/14/sq/is_primary,images/14/sq/image_id,images/15/b/url,images/15/b/width/0,images/15/b/height/0,images/15/b/is_primary,images/15/b/image_id,images/15/z/url,images/15/z/width/0,images/15/z/height/0,images/15/z/is_primary,images/15/z/image_id,images/15/n/url,images/15/n/width/0,images/15/n/height/0,images/15/n/is_primary,images/15/n/image_id,images/15/d/url,images/15/d/width/0,images/15/d/height/0,images/15/d/is_primary,images/15/d/image_id,images/15/sq/url,images/15/sq/width/0,images/15/sq/height/0,images/15/sq/is_primary,images/15/sq/image_id,images/16/b/url,images/16/b/width/0,images/16/b/height/0,images/16/b/is_primary,images/16/b/image_id,images/16/z/url,images/16/z/width/0,images/16/z/height/0,images/16/z/is_primary,images/16/z/image_id,images/16/n/url,images/16/n/width/0,images/16/n/height/0,images/16/n/is_primary,images/16/n/image_id,images/16/d/url,images/16/d/width/0,images/16/d/height/0,images/16/d/is_primary,images/16/d/image_id,images/16/sq/url,images/16/sq/width/0,images/16/sq/height/0,images/16/sq/is_primary,images/16/sq/image_id,images/17/b/url,images/17/b/width/0,images/17/b/height/0,images/17/b/is_primary,images/17/b/image_id,images/17/z/url,images/17/z/width/0,images/17/z/height/0,images/17/z/is_primary,images/17/z/image_id,images/17/n/url,images/17/n/width/0,images/17/n/height/0,images/17/n/is_primary,images/17/n/image_id,images/17/d/url,images/17/d/width/0,images/17/d/height/0,images/17/d/is_primary,images/17/d/image_id,images/17/sq/url,images/17/sq/width/0,images/17/sq/height/0,images/17/sq/is_primary,images/17/sq/image_id,images/18/b/url,images/18/b/width/0,images/18/b/height/0,images/18/b/is_primary,images/18/b/image_id,images/18/z/url,images/18/z/width/0,images/18/z/height/0,images/18/z/is_primary,images/18/z/image_id,images/18/n/url,images/18/n/width/0,images/18/n/height/0,images/18/n/is_primary,images/18/n/image_id,images/18/d/url,images/18/d/width/0,images/18/d/height/0,images/18/d/is_primary,images/18/d/image_id,images/18/sq/url,images/18/sq/width/0,images/18/sq/height/0,images/18/sq/is_primary,images/18/sq/image_id,images/19/b/url,images/19/b/width/0,images/19/b/height/0,images/19/b/is_primary,images/19/b/image_id,images/19/z/url,images/19/z/width/0,images/19/z/height/0,images/19/z/is_primary,images/19/z/image_id,images/19/n/url,images/19/n/width/0,images/19/n/height/0,images/19/n/is_primary,images/19/n/image_id,images/19/d/url,images/19/d/width/0,images/19/d/height/0,images/19/d/is_primary,images/19/d/image_id,images/19/sq/url,images/19/sq/width/0,images/19/sq/height/0,images/19/sq/is_primary,images/19/sq/image_id,images/20/b/url,images/20/b/width/0,images/20/b/height/0,images/20/b/is_primary,images/20/b/image_id,images/20/z/url,images/20/z/width/0,images/20/z/height/0,images/20/z/is_primary,images/20/z/image_id,images/20/n/url,images/20/n/width/0,images/20/n/height/0,images/20/n/is_primary,images/20/n/image_id,images/20/d/url,images/20/d/width/0,images/20/d/height/0,images/20/d/is_primary,images/20/d/image_id,images/20/sq/url,images/20/sq/width/0,images/20/sq/height/0,images/20/sq/is_primary,images/20/sq/image_id,images/21/b/url,images/21/b/width/0,images/21/b/height/0,images/21/b/is_primary,images/21/b/image_id,images/21/z/url,images/21/z/width/0,images/21/z/height/0,images/21/z/is_primary,images/21/z/image_id,images/21/n/url,images/21/n/width/0,images/21/n/height/0,images/21/n/is_primary,images/21/n/image_id,images/21/d/url,images/21/d/width/0,images/21/d/height/0,images/21/d/is_primary,images/21/d/image_id,images/21/sq/url,images/21/sq/width/0,images/21/sq/height/0,images/21/sq/is_primary,images/21/sq/image_id,images/22/b/url,images/22/b/width/0,images/22/b/height/0,images/22/b/is_primary,images/22/b/image_id,images/22/z/url,images/22/z/width/0,images/22/z/height/0,images/22/z/is_primary,images/22/z/image_id,images/22/n/url,images/22/n/width/0,images/22/n/height/0,images/22/n/is_primary,images/22/n/image_id,images/22/d/url,images/22/d/width/0,images/22/d/height/0,images/22/d/is_primary,images/22/d/image_id,images/22/sq/url,images/22/sq/width/0,images/22/sq/height/0,images/22/sq/is_primary,images/22/sq/image_id,images/23/b/url,images/23/b/width/0,images/23/b/height/0,images/23/b/is_primary,images/23/b/image_id,images/23/z/url,images/23/z/width/0,images/23/z/height/0,images/23/z/is_primary,images/23/z/image_id,images/23/n/url,images/23/n/width/0,images/23/n/height/0,images/23/n/is_primary,images/23/n/image_id,images/23/d/url,images/23/d/width/0,images/23/d/height/0,images/23/d/is_primary,images/23/d/image_id,images/23/sq/url,images/23/sq/width/0,images/23/sq/height/0,images/23/sq/is_primary,images/23/sq/image_id,images/24/b/url,images/24/b/width/0,images/24/b/height/0,images/24/b/is_primary,images/24/b/image_id,images/24/z/url,images/24/z/width/0,images/24/z/height/0,images/24/z/is_primary,images/24/z/image_id,images/24/n/url,images/24/n/width/0,images/24/n/height/0,images/24/n/is_primary,images/24/n/image_id,images/24/d/url,images/24/d/width/0,images/24/d/height/0,images/24/d/is_primary,images/24/d/image_id,images/24/sq/url,images/24/sq/width/0,images/24/sq/height/0,images/24/sq/is_primary,images/24/sq/image_id,images/25/b/url,images/25/b/width/0,images/25/b/height/0,images/25/b/is_primary,images/25/b/image_id,images/25/z/url,images/25/z/width/0,images/25/z/height/0,images/25/z/is_primary,images/25/z/image_id,images/25/n/url,images/25/n/width/0,images/25/n/height/0,images/25/n/is_primary,images/25/n/image_id,images/25/d/url,images/25/d/width/0,images/25/d/height/0,images/25/d/is_primary,images/25/d/image_id,images/25/sq/url,images/25/sq/width/0,images/25/sq/height/0,images/25/sq/is_primary,images/25/sq/image_id,images/26/b/url,images/26/b/width/0,images/26/b/height/0,images/26/b/is_primary,images/26/b/image_id,images/26/z/url,images/26/z/width/0,images/26/z/height/0,images/26/z/is_primary,images/26/z/image_id,images/26/n/url,images/26/n/width/0,images/26/n/height/0,images/26/n/is_primary,images/26/n/image_id,images/26/d/url,images/26/d/width/0,images/26/d/height/0,images/26/d/is_primary,images/26/d/image_id,images/26/sq/url,images/26/sq/width/0,images/26/sq/height/0,images/26/sq/is_primary,images/26/sq/image_id,images/27/b/url,images/27/b/width/0,images/27/b/height/0,images/27/b/is_primary,images/27/b/image_id,images/27/z/url,images/27/z/width/0,images/27/z/height/0,images/27/z/is_primary,images/27/z/image_id,images/27/n/url,images/27/n/width/0,images/27/n/height/0,images/27/n/is_primary,images/27/n/image_id,images/27/d/url,images/27/d/width/0,images/27/d/height/0,images/27/d/is_primary,images/27/d/image_id,images/27/sq/url,images/27/sq/width/0,images/27/sq/height/0,images/27/sq/is_primary,images/27/sq/image_id,images/28/b/url,images/28/b/width/0,images/28/b/height/0,images/28/b/is_primary,images/28/b/image_id,images/28/z/url,images/28/z/width/0,images/28/z/height/0,images/28/z/is_primary,images/28/z/image_id,images/28/n/url,images/28/n/width/0,images/28/n/height/0,images/28/n/is_primary,images/28/n/image_id,images/28/d/url,images/28/d/width/0,images/28/d/height/0,images/28/d/is_primary,images/28/d/image_id,images/28/sq/url,images/28/sq/width/0,images/28/sq/height/0,images/28/sq/is_primary,images/28/sq/image_id,images/29/b/url,images/29/b/width/0,images/29/b/height/0,images/29/b/is_primary,images/29/b/image_id,images/29/z/url,images/29/z/width/0,images/29/z/height/0,images/29/z/is_primary,images/29/z/image_id,images/29/n/url,images/29/n/width/0,images/29/n/height/0,images/29/n/is_primary,images/29/n/image_id,images/29/d/url,images/29/d/width/0,images/29/d/height/0,images/29/d/is_primary,images/29/d/image_id,images/29/sq/url,images/29/sq/width/0,images/29/sq/height/0,images/29/sq/is_primary,images/29/sq/image_id,images/30/b/url,images/30/b/width/0,images/30/b/height/0,images/30/b/is_primary,images/30/b/image_id,images/30/z/url,images/30/z/width/0,images/30/z/height/0,images/30/z/is_primary,images/30/z/image_id,images/30/n/url,images/30/n/width/0,images/30/n/height/0,images/30/n/is_primary,images/30/n/image_id,images/30/d/url,images/30/d/width/0,images/30/d/height/0,images/30/d/is_primary,images/30/d/image_id,images/30/sq/url,images/30/sq/width/0,images/30/sq/height/0,images/30/sq/is_primary,images/30/sq/image_id,images/31/b/url,images/31/b/width/0,images/31/b/height/0,images/31/b/is_primary,images/31/b/image_id,images/31/z/url,images/31/z/width/0,images/31/z/height/0,images/31/z/is_primary,images/31/z/image_id,images/31/n/url,images/31/n/width/0,images/31/n/height/0,images/31/n/is_primary,images/31/n/image_id,images/31/d/url,images/31/d/width/0,images/31/d/height/0,images/31/d/is_primary,images/31/d/image_id,images/31/sq/url,images/31/sq/width/0,images/31/sq/height/0,images/31/sq/is_primary,images/31/sq/image_id,images/32/b/url,images/32/b/width/0,images/32/b/height/0,images/32/b/is_primary,images/32/b/image_id,images/32/z/url,images/32/z/width/0,images/32/z/height/0,images/32/z/is_primary,images/32/z/image_id,images/32/n/url,images/32/n/width/0,images/32/n/height/0,images/32/n/is_primary,images/32/n/image_id,images/32/d/url,images/32/d/width/0,images/32/d/height/0,images/32/d/is_primary,images/32/d/image_id,images/32/sq/url,images/32/sq/width/0,images/32/sq/height/0,images/32/sq/is_primary,images/32/sq/image_id,images/33/b/url,images/33/b/width/0,images/33/b/height/0,images/33/b/is_primary,images/33/b/image_id,images/33/z/url,images/33/z/width/0,images/33/z/height/0,images/33/z/is_primary,images/33/z/image_id,images/33/n/url,images/33/n/width/0,images/33/n/height/0,images/33/n/is_primary,images/33/n/image_id,images/33/d/url,images/33/d/width/0,images/33/d/height/0,images/33/d/is_primary,images/33/d/image_id,images/33/sq/url,images/33/sq/width/0,images/33/sq/height/0,images/33/sq/is_primary,images/33/sq/image_id,images/5/o/url,images/5/o/width/0,images/5/o/height/0,images/5/o/is_primary,images/5/o/image_id
18404987,939597,112678,1955-78-11-10,Playing Card,,https://collection.cooperhewitt.org/objects/18404987/,,35347493,,35371135,35266267,,,,1955,,,,,,,,,,Gift of Mrs. Dexter J. Purinton,,,,,,,,Playing card,https://images.collection.cooperhewitt.org/176357_70fa242f624b4e5e_b.jpg,779,1024,1,176357,https://images.collection.cooperhewitt.org/176357_70fa242f624b4e5e_z.jpg,487,640,1,176357,https://images.collection.cooperhewitt.org/176357_70fa242f624b4e5e_n.jpg,243,320,1,176357,https://images.collection.cooperhewitt.org/176357_70fa242f624b4e5e_d.gif,243,320,1,176357,https://images.collection.cooperhewitt.org/176357_70fa242f624b4e5e_sq.jpg,300,300,1,176357,18058417,35351535,Mrs. Dexter J. Purinton,,Donor,Donated by,https://collection.cooperhewitt.org/people/18058417/,https://collection.cooperhewitt.org/roles/35351535/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18404999,939597,112684,1955-78-11-16,Playing Card,,https://collection.cooperhewitt.org/objects/18404999/,,35347493,,35371135,35266267,,,,1955,,,,,,,,,,Gift of Mrs. Dexter J. Purinton,,,,,,,,Playing card,https://images.collection.cooperhewitt.org/176709_7458fc4f64ba4092_b.jpg,779,1024,1,176709,https://images.collection.cooperhewitt.org/176709_7458fc4f64ba4092_z.jpg,487,640,1,176709,https://images.collection.cooperhewitt.org/176709_7458fc4f64ba4092_n.jpg,243,320,1,176709,https://images.collection.cooperhewitt.org/176709_7458fc4f64ba4092_d.gif,243,320,1,176709,https://images.collection.cooperhewitt.org/176709_7458fc4f64ba4092_sq.jpg,300,300,1,176709,18058417,35351535,Mrs. Dexter J. Purinton,,Donor,Donated by,https://collection.cooperhewitt.org/people/18058417/,https://collection.cooperhewitt.org/roles/35351535/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
