id,color,tms:id,accession_number,title,title_raw,url,has_no_known_copyright,department_id,period_id,media_id,type_id,date,year_start,year_end,year_acquired,decade,woe:country_id,medium,markings,signed,inscribed,provenance,dimensions,dimensions_raw/depth/0,dimensions_raw/depth/1,dimensions_raw/height/0,dimensions_raw/height/1,dimensions_raw/width/0,dimensions_raw/width/1,creditline,description,justification,gallery_text,label_text,videos,on_display,woe:country,type,images/0/b/url,images/0/b/width/0,images/0/b/height/0,images/0/b/is_primary,images/0/b/image_id,images/0/z/url,images/0/z/width/0,images/0/z/height/0,images/0/z/is_primary,images/0/z/image_id,images/0/n/url,images/0/n/width/0,images/0/n/height/0,images/0/n/is_primary,images/0/n/image_id,images/0/d/url,images/0/d/width/0,images/0/d/height/0,images/0/d/is_primary,images/0/d/image_id,images/0/sq/url,images/0/sq/width/0,images/0/sq/height/0,images/0/sq/is_primary,images/0/sq/image_id,images/1/b/url,images/1/b/width/0,images/1/b/height/0,images/1/b/is_primary,images/1/b/image_id,images/1/z/url,images/1/z/width/0,images/1/z/height/0,images/1/z/is_primary,images/1/z/image_id,images/1/n/url,images/1/n/width/0,images/1/n/height/0,images/1/n/is_primary,images/1/n/image_id,images/1/d/url,images/1/d/width/0,images/1/d/height/0,images/1/d/is_primary,images/1/d/image_id,images/1/sq/url,images/1/sq/width/0,images/1/sq/height/0,images/1/sq/is_primary,images/1/sq/image_id,images/2/b/url,images/2/b/width/0,images/2/b/height/0,images/2/b/is_primary,images/2/b/image_id,images/2/z/url,images/2/z/width/0,images/2/z/height/0,images/2/z/is_primary,images/2/z/image_id,images/2/n/url,images/2/n/width/0,images/2/n/height/0,images/2/n/is_primary,images/2/n/image_id,images/2/d/url,images/2/d/width/0,images/2/d/height/0,images/2/d/is_primary,images/2/d/image_id,images/2/sq/url,images/2/sq/width/0,images/2/sq/height/0,images/2/sq/is_primary,images/2/sq/image_id,participants/0/person_id,participants/0/role_id,participants/0/person_name,participants/0/person_date,participants/0/role_name,participants/0/role_display_name,participants/0/person_url,participants/0/role_url,participants/1/person_id,participants/1/role_id,participants/1/person_name,participants/1/person_date,participants/1/role_name,participants/1/role_display_name,participants/1/person_url,participants/1/role_url,participants/2/person_id,participants/2/role_id,participants/2/person_name,participants/2/person_date,participants/2/role_name,participants/2/role_display_name,participants/2/person_url,participants/2/role_url,woe:country_name,is_loan_object,participants/3/person_id,participants/3/role_id,participants/3/person_name,participants/3/person_date,participants/3/role_name,participants/3/role_display_name,participants/3/person_url,participants/3/role_url,dimensions_raw/diameter/0,dimensions_raw/diameter/1,dimensions_raw,images/0/x/url,images/0/x/width/0,images/0/x/height/0,images/0/x/is_primary,images/0/x/image_id,images/1/x/url,images/1/x/width/0,images/1/x/height/0,images/1/x/is_primary,images/1/x/image_id,images/2/o/url,images/2/o/width/0,images/2/o/height/0,images/2/o/is_primary,images/2/o/image_id,dimensions_raw/length/0,dimensions_raw/length/1,dimensions_raw/warp/0,dimensions_raw/warp/1,dimensions_raw/weft/0,dimensions_raw/weft/1,images/0/o/url,images/0/o/width/0,images/0/o/height/0,images/0/o/is_primary,images/0/o/image_id,images/1/o/url,images/1/o/width/0,images/1/o/height/0,images/1/o/is_primary,images/1/o/image_id,images/3/o/url,images/3/o/width/0,images/3/o/height/0,images/3/o/is_primary,images/3/o/image_id,images/3/b/url,images/3/b/width/0,images/3/b/height/0,images/3/b/is_primary,images/3/b/image_id,images/3/z/url,images/3/z/width/0,images/3/z/height/0,images/3/z/is_primary,images/3/z/image_id,images/3/n/url,images/3/n/width/0,images/3/n/height/0,images/3/n/is_primary,images/3/n/image_id,images/3/d/url,images/3/d/width/0,images/3/d/height/0,images/3/d/is_primary,images/3/d/image_id,images/3/sq/url,images/3/sq/width/0,images/3/sq/height/0,images/3/sq/is_primary,images/3/sq/image_id,images/4/b/url,images/4/b/width/0,images/4/b/height/0,images/4/b/is_primary,images/4/b/image_id,images/4/z/url,images/4/z/width/0,images/4/z/height/0,images/4/z/is_primary,images/4/z/image_id,images/4/n/url,images/4/n/width/0,images/4/n/height/0,images/4/n/is_primary,images/4/n/image_id,images/4/d/url,images/4/d/width/0,images/4/d/height/0,images/4/d/is_primary,images/4/d/image_id,images/4/sq/url,images/4/sq/width/0,images/4/sq/height/0,images/4/sq/is_primary,images/4/sq/image_id,participants/4/person_id,participants/4/role_id,participants/4/person_name,participants/4/person_date,participants/4/role_name,participants/4/role_display_name,participants/4/person_url,participants/4/role_url,participants/5/person_id,participants/5/role_id,participants/5/person_name,participants/5/person_date,participants/5/role_name,participants/5/role_display_name,participants/5/person_url,participants/5/role_url,participants/6/person_id,participants/6/role_id,participants/6/person_name,participants/6/person_date,participants/6/role_name,participants/6/role_display_name,participants/6/person_url,participants/6/role_url,participants/7/person_id,participants/7/role_id,participants/7/person_name,participants/7/person_date,participants/7/role_name,participants/7/role_display_name,participants/7/person_url,participants/7/role_url,images/5/b/url,images/5/b/width/0,images/5/b/height/0,images/5/b/is_primary,images/5/b/image_id,images/5/z/url,images/5/z/width/0,images/5/z/height/0,images/5/z/is_primary,images/5/z/image_id,images/5/n/url,images/5/n/width/0,images/5/n/height/0,images/5/n/is_primary,images/5/n/image_id,images/5/d/url,images/5/d/width/0,images/5/d/height/0,images/5/d/is_primary,images/5/d/image_id,images/5/sq/url,images/5/sq/width/0,images/5/sq/height/0,images/5/sq/is_primary,images/5/sq/image_id,images/2/x/url,images/2/x/width/0,images/2/x/height/0,images/2/x/is_primary,images/2/x/image_id,images/3/x/url,images/3/x/width/0,images/3/x/height/0,images/3/x/is_primary,images/3/x/image_id,images/4/x/url,images/4/x/width/0,images/4/x/height/0,images/4/x/is_primary,images/4/x/image_id,images/5/x/url,images/5/x/width/0,images/5/x/height/0,images/5/x/is_primary,images/5/x/image_id,images/6/b/url,images/6/b/width/0,images/6/b/height/0,images/6/b/is_primary,images/6/b/image_id,images/6/z/url,images/6/z/width/0,images/6/z/height/0,images/6/z/is_primary,images/6/z/image_id,images/6/n/url,images/6/n/width/0,images/6/n/height/0,images/6/n/is_primary,images/6/n/image_id,images/6/sq/url,images/6/sq/width/0,images/6/sq/height/0,images/6/sq/is_primary,images/6/sq/image_id,images/6/x/url,images/6/x/width/0,images/6/x/height/0,images/6/x/is_primary,images/6/x/image_id,images/7/b/url,images/7/b/width/0,images/7/b/height/0,images/7/b/is_primary,images/7/b/image_id,images/7/z/url,images/7/z/width/0,images/7/z/height/0,images/7/z/is_primary,images/7/z/image_id,images/7/n/url,images/7/n/width/0,images/7/n/height/0,images/7/n/is_primary,images/7/n/image_id,images/7/sq/url,images/7/sq/width/0,images/7/sq/height/0,images/7/sq/is_primary,images/7/sq/image_id,images/7/x/url,images/7/x/width/0,images/7/x/height/0,images/7/x/is_primary,images/7/x/image_id,images/8/o/url,images/8/o/width/0,images/8/o/height/0,images/8/o/is_primary,images/8/o/image_id,images/8/b/url,images/8/b/width/0,images/8/b/height/0,images/8/b/is_primary,images/8/b/image_id,images/8/z/url,images/8/z/width/0,images/8/z/height/0,images/8/z/is_primary,images/8/z/image_id,images/8/n/url,images/8/n/width/0,images/8/n/height/0,images/8/n/is_primary,images/8/n/image_id,images/8/d/url,images/8/d/width/0,images/8/d/height/0,images/8/d/is_primary,images/8/d/image_id,images/8/sq/url,images/8/sq/width/0,images/8/sq/height/0,images/8/sq/is_primary,images/8/sq/image_id,images/4/o/url,images/4/o/width/0,images/4/o/height/0,images/4/o/is_primary,images/4/o/image_id,images/6/d/url,images/6/d/width/0,images/6/d/height/0,images/6/d/is_primary,images/6/d/image_id,images/7/d/url,images/7/d/width/0,images/7/d/height/0,images/7/d/is_primary,images/7/d/image_id,images/9/b/url,images/9/b/width/0,images/9/b/height/0,images/9/b/is_primary,images/9/b/image_id,images/9/z/url,images/9/z/width/0,images/9/z/height/0,images/9/z/is_primary,images/9/z/image_id,images/9/n/url,images/9/n/width/0,images/9/n/height/0,images/9/n/is_primary,images/9/n/image_id,images/9/d/url,images/9/d/width/0,images/9/d/height/0,images/9/d/is_primary,images/9/d/image_id,images/9/sq/url,images/9/sq/width/0,images/9/sq/height/0,images/9/sq/is_primary,images/9/sq/image_id,images/10/b/url,images/10/b/width/0,images/10/b/height/0,images/10/b/is_primary,images/10/b/image_id,images/10/z/url,images/10/z/width/0,images/10/z/height/0,images/10/z/is_primary,images/10/z/image_id,images/10/n/url,images/10/n/width/0,images/10/n/height/0,images/10/n/is_primary,images/10/n/image_id,images/10/d/url,images/10/d/width/0,images/10/d/height/0,images/10/d/is_primary,images/10/d/image_id,images/10/sq/url,images/10/sq/width/0,images/10/sq/height/0,images/10/sq/is_primary,images/10/sq/image_id,images/11/b/url,images/11/b/width/0,images/11/b/height/0,images/11/b/is_primary,images/11/b/image_id,images/11/z/url,images/11/z/width/0,images/11/z/height/0,images/11/z/is_primary,images/11/z/image_id,images/11/n/url,images/11/n/width/0,images/11/n/height/0,images/11/n/is_primary,images/11/n/image_id,images/11/d/url,images/11/d/width/0,images/11/d/height/0,images/11/d/is_primary,images/11/d/image_id,images/11/sq/url,images/11/sq/width/0,images/11/sq/height/0,images/11/sq/is_primary,images/11/sq/image_id,images/12/b/url,images/12/b/width/0,images/12/b/height/0,images/12/b/is_primary,images/12/b/image_id,images/12/z/url,images/12/z/width/0,images/12/z/height/0,images/12/z/is_primary,images/12/z/image_id,images/12/n/url,images/12/n/width/0,images/12/n/height/0,images/12/n/is_primary,images/12/n/image_id,images/12/d/url,images/12/d/width/0,images/12/d/height/0,images/12/d/is_primary,images/12/d/image_id,images/12/sq/url,images/12/sq/width/0,images/12/sq/height/0,images/12/sq/is_primary,images/12/sq/image_id,images/13/b/url,images/13/b/width/0,images/13/b/height/0,images/13/b/is_primary,images/13/b/image_id,images/13/z/url,images/13/z/width/0,images/13/z/height/0,images/13/z/is_primary,images/13/z/image_id,images/13/n/url,images/13/n/width/0,images/13/n/height/0,images/13/n/is_primary,images/13/n/image_id,images/13/d/url,images/13/d/width/0,images/13/d/height/0,images/13/d/is_primary,images/13/d/image_id,images/13/sq/url,images/13/sq/width/0,images/13/sq/height/0,images/13/sq/is_primary,images/13/sq/image_id,images/14/b/url,images/14/b/width/0,images/14/b/height/0,images/14/b/is_primary,images/14/b/image_id,images/14/z/url,images/14/z/width/0,images/14/z/height/0,images/14/z/is_primary,images/14/z/image_id,images/14/n/url,images/14/n/width/0,images/14/n/height/0,images/14/n/is_primary,images/14/n/image_id,images/14/d/url,images/14/d/width/0,images/14/d/height/0,images/14/d/is_primary,images/14/d/image_id,images/14/sq/url,images/14/sq/width/0,images/14/sq/height/0,images/14/sq/is_primary,images/14/sq/image_id,images/15/b/url,images/15/b/width/0,images/15/b/height/0,images/15/b/is_primary,images/15/b/image_id,images/15/z/url,images/15/z/width/0,images/15/z/height/0,images/15/z/is_primary,images/15/z/image_id,images/15/n/url,images/15/n/width/0,images/15/n/height/0,images/15/n/is_primary,images/15/n/image_id,images/15/d/url,images/15/d/width/0,images/15/d/height/0,images/15/d/is_primary,images/15/d/image_id,images/15/sq/url,images/15/sq/width/0,images/15/sq/height/0,images/15/sq/is_primary,images/15/sq/image_id,images/16/b/url,images/16/b/width/0,images/16/b/height/0,images/16/b/is_primary,images/16/b/image_id,images/16/z/url,images/16/z/width/0,images/16/z/height/0,images/16/z/is_primary,images/16/z/image_id,images/16/n/url,images/16/n/width/0,images/16/n/height/0,images/16/n/is_primary,images/16/n/image_id,images/16/d/url,images/16/d/width/0,images/16/d/height/0,images/16/d/is_primary,images/16/d/image_id,images/16/sq/url,images/16/sq/width/0,images/16/sq/height/0,images/16/sq/is_primary,images/16/sq/image_id,images/17/b/url,images/17/b/width/0,images/17/b/height/0,images/17/b/is_primary,images/17/b/image_id,images/17/z/url,images/17/z/width/0,images/17/z/height/0,images/17/z/is_primary,images/17/z/image_id,images/17/n/url,images/17/n/width/0,images/17/n/height/0,images/17/n/is_primary,images/17/n/image_id,images/17/d/url,images/17/d/width/0,images/17/d/height/0,images/17/d/is_primary,images/17/d/image_id,images/17/sq/url,images/17/sq/width/0,images/17/sq/height/0,images/17/sq/is_primary,images/17/sq/image_id,images/18/b/url,images/18/b/width/0,images/18/b/height/0,images/18/b/is_primary,images/18/b/image_id,images/18/z/url,images/18/z/width/0,images/18/z/height/0,images/18/z/is_primary,images/18/z/image_id,images/18/n/url,images/18/n/width/0,images/18/n/height/0,images/18/n/is_primary,images/18/n/image_id,images/18/d/url,images/18/d/width/0,images/18/d/height/0,images/18/d/is_primary,images/18/d/image_id,images/18/sq/url,images/18/sq/width/0,images/18/sq/height/0,images/18/sq/is_primary,images/18/sq/image_id,images/19/b/url,images/19/b/width/0,images/19/b/height/0,images/19/b/is_primary,images/19/b/image_id,images/19/z/url,images/19/z/width/0,images/19/z/height/0,images/19/z/is_primary,images/19/z/image_id,images/19/n/url,images/19/n/width/0,images/19/n/height/0,images/19/n/is_primary,images/19/n/image_id,images/19/d/url,images/19/d/width/0,images/19/d/height/0,images/19/d/is_primary,images/19/d/image_id,images/19/sq/url,images/19/sq/width/0,images/19/sq/height/0,images/19/sq/is_primary,images/19/sq/image_id,images/20/b/url,images/20/b/width/0,images/20/b/height/0,images/20/b/is_primary,images/20/b/image_id,images/20/z/url,images/20/z/width/0,images/20/z/height/0,images/20/z/is_primary,images/20/z/image_id,images/20/n/url,images/20/n/width/0,images/20/n/height/0,images/20/n/is_primary,images/20/n/image_id,images/20/d/url,images/20/d/width/0,images/20/d/height/0,images/20/d/is_primary,images/20/d/image_id,images/20/sq/url,images/20/sq/width/0,images/20/sq/height/0,images/20/sq/is_primary,images/20/sq/image_id,images/21/b/url,images/21/b/width/0,images/21/b/height/0,images/21/b/is_primary,images/21/b/image_id,images/21/z/url,images/21/z/width/0,images/21/z/height/0,images/21/z/is_primary,images/21/z/image_id,images/21/n/url,images/21/n/width/0,images/21/n/height/0,images/21/n/is_primary,images/21/n/image_id,images/21/d/url,images/21/d/width/0,images/21/d/height/0,images/21/d/is_primary,images/21/d/image_id,images/21/sq/url,images/21/sq/width/0,images/21/sq/height/0,images/21/sq/is_primary,images/21/sq/image_id,images/22/b/url,images/22/b/width/0,images/22/b/height/0,images/22/b/is_primary,images/22/b/image_id,images/22/z/url,images/22/z/width/0,images/22/z/height/0,images/22/z/is_primary,images/22/z/image_id,images/22/n/url,images/22/n/width/0,images/22/n/height/0,images/22/n/is_primary,images/22/n/image_id,images/22/d/url,images/22/d/width/0,images/22/d/height/0,images/22/d/is_primary,images/22/d/image_id,images/22/sq/url,images/22/sq/width/0,images/22/sq/height/0,images/22/sq/is_primary,images/22/sq/image_id,images/23/b/url,images/23/b/width/0,images/23/b/height/0,images/23/b/is_primary,images/23/b/image_id,images/23/z/url,images/23/z/width/0,images/23/z/height/0,images/23/z/is_primary,images/23/z/image_id,images/23/n/url,images/23/n/width/0,images/23/n/height/0,images/23/n/is_primary,images/23/n/image_id,images/23/d/url,images/23/d/width/0,images/23/d/height/0,images/23/d/is_primary,images/23/d/image_id,images/23/sq/url,images/23/sq/width/0,images/23/sq/height/0,images/23/sq/is_primary,images/23/sq/image_id,images/9/o/url,images/9/o/width/0,images/9/o/height/0,images/9/o/is_primary,images/9/o/image_id,images/10/o/url,images/10/o/width/0,images/10/o/height/0,images/10/o/is_primary,images/10/o/image_id,images/5/o/url,images/5/o/width/0,images/5/o/height/0,images/5/o/is_primary,images/5/o/image_id
18653117,939597,201517,"1996-18-1-a,b","Teapot And Lid (Germany), ca. 1928",,https://collection.cooperhewitt.org/objects/18653117/,,35347497,,35414521,35293525,ca. 1928,1923,1933,1996,1920,23424829,glazed earthenware,"On bottom of teapot in underglaze blue, a tulip shape and ""E14B(?)"".  Also, in green ""Germany"".",,,Victor Wiener; 1996: acquired by Museum,H x W x D: 14.7 x 24.1 x 18.3cm (5 13/16 x 9 1/2 x 7 3/16in.),18.30,centimeters,14.70,centimeters,24.10,centimeters,Gift of Victor Wiener,"Circular teapot, widest in the middle.  Spout rises from the middle at approximately a twenty degree angle and sits across from the curved handle.  White background with surface decoration of blue, rose, and gray lines and stylized blue deer and trees.  Conical lid decorated with lines of blue, gray, and rose and a round blue finial.",,,,,,23424829,Teapot and lid,https://images.collection.cooperhewitt.org/110930_f74b2b30a64f146c_b.jpg,1024,876,1,110930,https://images.collection.cooperhewitt.org/110930_f74b2b30a64f146c_z.jpg,640,548,1,110930,https://images.collection.cooperhewitt.org/110930_f74b2b30a64f146c_n.jpg,320,274,1,110930,https://images.collection.cooperhewitt.org/110930_f74b2b30a64f146c_d.gif,320,274,1,110930,https://images.collection.cooperhewitt.org/110930_f74b2b30a64f146c_sq.jpg,300,300,1,110930,https://images.collection.cooperhewitt.org/90551_10888b0fcc658cd7_b.jpg,1024,1024,0,90551,https://images.collection.cooperhewitt.org/90551_10888b0fcc658cd7_z.jpg,640,640,0,90551,https://images.collection.cooperhewitt.org/90551_10888b0fcc658cd7_n.jpg,320,320,0,90551,https://images.collection.cooperhewitt.org/90551_10888b0fcc658cd7_d.gif,320,320,0,90551,https://images.collection.cooperhewitt.org/90551_10888b0fcc658cd7_sq.jpg,300,300,0,90551,https://images.collection.cooperhewitt.org/12913_c4239c189ce61c46_b.jpg,1024,674,0,12913,https://images.collection.cooperhewitt.org/12913_c4239c189ce61c46_z.jpg,640,422,0,12913,https://images.collection.cooperhewitt.org/12913_c4239c189ce61c46_n.jpg,320,211,0,12913,https://images.collection.cooperhewitt.org/12913_c4239c189ce61c46_d.gif,320,211,0,12913,https://images.collection.cooperhewitt.org/12913_c4239c189ce61c46_sq.jpg,300,300,0,12913,18041855,2318792694,Victor Wiener,American,Previous owner,Previously owned by,https://collection.cooperhewitt.org/people/18041855/,https://collection.cooperhewitt.org/roles/2318792694/,18049833,35236657,Velten Vordamm,Germany,Manufacturer,Manufactured by,https://collection.cooperhewitt.org/people/18049833/,https://collection.cooperhewitt.org/roles/35236657/,18041855,35351535,Victor Wiener,American,Donor,Donated by,https://collection.cooperhewitt.org/people/18041855/,https://collection.cooperhewitt.org/roles/35351535/,Germany,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18654223,939597,202072,1996-87-6,"Poster, Columbia Architecture Planning Preservation, Exhibitions and Symposia, Spring 1993, 1993","Columbia Architecture Planning Preservation, Exhibitions and Symposia, Spring 1993",https://collection.cooperhewitt.org/objects/18654223/,,35347493,,35431673,35238163,1993,1993,1993,1996,1990,23424977,offset lithograph on white wove paper,,,,Willi Kunz; 1996: acquired by Museum,60.9 x 30.5 cm (24 x 12 in.),,,60.90,centimeters,30.50,centimeters,Gift of Willi Kunz,"Vertical layout of text and abstract references to archetectural elements, predominately intersecting rectangles. Gray green, black and gray on a white ground.",,,,,,23424977,Poster,https://images.collection.cooperhewitt.org/223247_df46cbd142fb1e77_b.jpg,522,1024,1,223247,https://images.collection.cooperhewitt.org/223247_df46cbd142fb1e77_z.jpg,326,640,1,223247,https://images.collection.cooperhewitt.org/223247_df46cbd142fb1e77_n.jpg,163,320,1,223247,,,,,,https://images.collection.cooperhewitt.org/223247_df46cbd142fb1e77_sq.jpg,300,300,1,223247,https://images.collection.cooperhewitt.org/13607_9ef6c1023d131e6d_b.jpg,1024,1015,1,13607,https://images.collection.cooperhewitt.org/13607_9ef6c1023d131e6d_z.jpg,640,634,1,13607,https://images.collection.cooperhewitt.org/13607_9ef6c1023d131e6d_n.jpg,320,317,1,13607,https://images.collection.cooperhewitt.org/13607_9ef6c1023d131e6d_d.gif,320,317,1,13607,https://images.collection.cooperhewitt.org/13607_9ef6c1023d131e6d_sq.jpg,300,300,1,13607,,,,,,,,,,,,,,,,,,,,,,,,,,18049225,2318792694,Willi Kunz,"Swiss, active United States, b.1943",Previous owner,Previously owned by,https://collection.cooperhewitt.org/people/18049225/,https://collection.cooperhewitt.org/roles/2318792694/,18049225,35236655,Willi Kunz,"Swiss, active United States, b.1943",Designer,Designed by,https://collection.cooperhewitt.org/people/18049225/,https://collection.cooperhewitt.org/roles/35236655/,68737589,35236655,Willi Kunz Associates,,Designer,Designed by,https://collection.cooperhewitt.org/people/68737589/,https://collection.cooperhewitt.org/roles/35236655/,United States,0,18049225,35351535,Willi Kunz,"Swiss, active United States, b.1943",Donor,Donated by,https://collection.cooperhewitt.org/people/18049225/,https://collection.cooperhewitt.org/roles/35351535/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18654805,939597,202372,1997-134-5,"Drawing, Design of a Geometric Abstraction, Februrary 24, 1942",Design of a Geometric Abstraction,https://collection.cooperhewitt.org/objects/18654805/,,35347493,,68249287,35237093,"Februrary 24, 1942",1942,1942,1997,1940,23424975,brush and gouache on board,"Stamped on back, in blue ink at center: DESIGN BY / E. McKNIGHT KAUFFER / 246 east 46th = [stamp crossed out and inscribed over in pen and black ink] / NEW YORK - NEW YORK / DATE / February 24-1942 [in pen and black ink]","Signed in brush and gray gouache, lower right: EMKK",,"Grace Schulman, New York, NY; 1997: acquired by Museum",36.1 × 42 cm (14 3/16 × 16 9/16 in.),,,36.10,centimeters,42.00,centimeters,Gift of Grace Schulman,"Design of a geometric abstraction. Against a black ground, geometric designs—triangles, trapezoids, and linear outlines—in light blue, gray, yellow and white on a black ground.",,,,,,23424975,Drawing,https://images.collection.cooperhewitt.org/348503_dfce14e16e9cfcd0_b.jpg,1024,885,1,348503,https://images.collection.cooperhewitt.org/348503_dfce14e16e9cfcd0_z.jpg,640,553,1,348503,https://images.collection.cooperhewitt.org/348503_dfce14e16e9cfcd0_n.jpg,320,276,1,348503,,,,,,https://images.collection.cooperhewitt.org/348503_dfce14e16e9cfcd0_sq.jpg,300,300,1,348503,https://images.collection.cooperhewitt.org/167827_88415470f8f2c8a9_b.jpg,1024,857,0,167827,https://images.collection.cooperhewitt.org/167827_88415470f8f2c8a9_z.jpg,640,536,0,167827,https://images.collection.cooperhewitt.org/167827_88415470f8f2c8a9_n.jpg,320,268,0,167827,,,,,,https://images.collection.cooperhewitt.org/167827_88415470f8f2c8a9_sq.jpg,300,300,0,167827,,,,,,,,,,,,,,,,,,,,,,,,,,18049753,2318792694,Grace Schulman,,Previous owner,Previously owned by,https://collection.cooperhewitt.org/people/18049753/,https://collection.cooperhewitt.org/roles/2318792694/,18041923,35236655,Edward McKnight Kauffer,"American, active England, 1890–1954",Designer,Designed by,https://collection.cooperhewitt.org/people/18041923/,https://collection.cooperhewitt.org/roles/35236655/,18049753,35351535,Grace Schulman,,Donor,Donated by,https://collection.cooperhewitt.org/people/18049753/,https://collection.cooperhewitt.org/roles/35351535/,United Kingdom,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
