id,color,tms:id,accession_number,title,title_raw,url,has_no_known_copyright,department_id,period_id,media_id,type_id,date,year_start,year_end,year_acquired,decade,woe:country_id,medium,markings,signed,inscribed,provenance,dimensions,dimensions_raw,creditline,description,justification,gallery_text,label_text,videos,on_display,woe:country,type,images/0/b/url,images/0/b/width/0,images/0/b/height/0,images/0/b/is_primary,images/0/b/image_id,images/0/z/url,images/0/z/width/0,images/0/z/height/0,images/0/z/is_primary,images/0/z/image_id,images/0/n/url,images/0/n/width/0,images/0/n/height/0,images/0/n/is_primary,images/0/n/image_id,images/0/d/url,images/0/d/width/0,images/0/d/height/0,images/0/d/is_primary,images/0/d/image_id,images/0/sq/url,images/0/sq/width/0,images/0/sq/height/0,images/0/sq/is_primary,images/0/sq/image_id,images/1/b/url,images/1/b/width/0,images/1/b/height/0,images/1/b/is_primary,images/1/b/image_id,images/1/z/url,images/1/z/width/0,images/1/z/height/0,images/1/z/is_primary,images/1/z/image_id,images/1/n/url,images/1/n/width/0,images/1/n/height/0,images/1/n/is_primary,images/1/n/image_id,images/1/d/url,images/1/d/width/0,images/1/d/height/0,images/1/d/is_primary,images/1/d/image_id,images/1/sq/url,images/1/sq/width/0,images/1/sq/height/0,images/1/sq/is_primary,images/1/sq/image_id,participants/0/person_id,participants/0/role_id,participants/0/person_name,participants/0/person_date,participants/0/role_name,participants/0/role_display_name,participants/0/person_url,participants/0/role_url,is_loan_object,dimensions_raw/height/0,dimensions_raw/height/1,dimensions_raw/width/0,dimensions_raw/width/1,participants/1/person_id,participants/1/role_id,participants/1/person_name,participants/1/person_date,participants/1/role_name,participants/1/role_display_name,participants/1/person_url,participants/1/role_url,participants/2/person_id,participants/2/role_id,participants/2/person_name,participants/2/person_date,participants/2/role_name,participants/2/role_display_name,participants/2/person_url,participants/2/role_url,woe:country_name,images/2/b/url,images/2/b/width/0,images/2/b/height/0,images/2/b/is_primary,images/2/b/image_id,images/2/z/url,images/2/z/width/0,images/2/z/height/0,images/2/z/is_primary,images/2/z/image_id,images/2/n/url,images/2/n/width/0,images/2/n/height/0,images/2/n/is_primary,images/2/n/image_id,images/2/sq/url,images/2/sq/width/0,images/2/sq/height/0,images/2/sq/is_primary,images/2/sq/image_id,images/2/d/url,images/2/d/width/0,images/2/d/height/0,images/2/d/is_primary,images/2/d/image_id,dimensions_raw/depth/0,dimensions_raw/depth/1,dimensions_raw/diameter/0,dimensions_raw/diameter/1,dimensions_raw/warp/0,dimensions_raw/warp/1,dimensions_raw/weft/0,dimensions_raw/weft/1,participants/3/person_id,participants/3/role_id,participants/3/person_name,participants/3/person_date,participants/3/role_name,participants/3/role_display_name,participants/3/person_url,participants/3/role_url,images/3/b/url,images/3/b/width/0,images/3/b/height/0,images/3/b/is_primary,images/3/b/image_id,images/3/z/url,images/3/z/width/0,images/3/z/height/0,images/3/z/is_primary,images/3/z/image_id,images/3/n/url,images/3/n/width/0,images/3/n/height/0,images/3/n/is_primary,images/3/n/image_id,images/3/sq/url,images/3/sq/width/0,images/3/sq/height/0,images/3/sq/is_primary,images/3/sq/image_id,images/4/b/url,images/4/b/width/0,images/4/b/height/0,images/4/b/is_primary,images/4/b/image_id,images/4/z/url,images/4/z/width/0,images/4/z/height/0,images/4/z/is_primary,images/4/z/image_id,images/4/n/url,images/4/n/width/0,images/4/n/height/0,images/4/n/is_primary,images/4/n/image_id,images/4/sq/url,images/4/sq/width/0,images/4/sq/height/0,images/4/sq/is_primary,images/4/sq/image_id,participants/4/person_id,participants/4/role_id,participants/4/person_name,participants/4/person_date,participants/4/role_name,participants/4/role_display_name,participants/4/person_url,participants/4/role_url,participants/5/person_id,participants/5/role_id,participants/5/person_name,participants/5/person_date,participants/5/role_name,participants/5/role_display_name,participants/5/person_url,participants/5/role_url,participants/6/person_id,participants/6/role_id,participants/6/person_name,participants/6/person_date,participants/6/role_name,participants/6/role_display_name,participants/6/person_url,participants/6/role_url,images/0/x/url,images/0/x/width/0,images/0/x/height/0,images/0/x/is_primary,images/0/x/image_id,images/1/x/url,images/1/x/width/0,images/1/x/height/0,images/1/x/is_primary,images/1/x/image_id,images/2/o/url,images/2/o/width/0,images/2/o/height/0,images/2/o/is_primary,images/2/o/image_id,images/0/o/url,images/0/o/width/0,images/0/o/height/0,images/0/o/is_primary,images/0/o/image_id,images/1/o/url,images/1/o/width/0,images/1/o/height/0,images/1/o/is_primary,images/1/o/image_id,dimensions_raw/length/0,dimensions_raw/length/1,images/3/o/url,images/3/o/width/0,images/3/o/height/0,images/3/o/is_primary,images/3/o/image_id,images/3/d/url,images/3/d/width/0,images/3/d/height/0,images/3/d/is_primary,images/3/d/image_id,images/3/x/url,images/3/x/width/0,images/3/x/height/0,images/3/x/is_primary,images/3/x/image_id,images/4/x/url,images/4/x/width/0,images/4/x/height/0,images/4/x/is_primary,images/4/x/image_id,images/2/x/url,images/2/x/width/0,images/2/x/height/0,images/2/x/is_primary,images/2/x/image_id,images/4/d/url,images/4/d/width/0,images/4/d/height/0,images/4/d/is_primary,images/4/d/image_id,images/5/b/url,images/5/b/width/0,images/5/b/height/0,images/5/b/is_primary,images/5/b/image_id,images/5/z/url,images/5/z/width/0,images/5/z/height/0,images/5/z/is_primary,images/5/z/image_id,images/5/n/url,images/5/n/width/0,images/5/n/height/0,images/5/n/is_primary,images/5/n/image_id,images/5/sq/url,images/5/sq/width/0,images/5/sq/height/0,images/5/sq/is_primary,images/5/sq/image_id,images/5/x/url,images/5/x/width/0,images/5/x/height/0,images/5/x/is_primary,images/5/x/image_id,images/6/b/url,images/6/b/width/0,images/6/b/height/0,images/6/b/is_primary,images/6/b/image_id,images/6/z/url,images/6/z/width/0,images/6/z/height/0,images/6/z/is_primary,images/6/z/image_id,images/6/n/url,images/6/n/width/0,images/6/n/height/0,images/6/n/is_primary,images/6/n/image_id,images/6/sq/url,images/6/sq/width/0,images/6/sq/height/0,images/6/sq/is_primary,images/6/sq/image_id,images/6/x/url,images/6/x/width/0,images/6/x/height/0,images/6/x/is_primary,images/6/x/image_id,images/7/b/url,images/7/b/width/0,images/7/b/height/0,images/7/b/is_primary,images/7/b/image_id,images/7/z/url,images/7/z/width/0,images/7/z/height/0,images/7/z/is_primary,images/7/z/image_id,images/7/n/url,images/7/n/width/0,images/7/n/height/0,images/7/n/is_primary,images/7/n/image_id,images/7/sq/url,images/7/sq/width/0,images/7/sq/height/0,images/7/sq/is_primary,images/7/sq/image_id,images/7/x/url,images/7/x/width/0,images/7/x/height/0,images/7/x/is_primary,images/7/x/image_id,images/8/b/url,images/8/b/width/0,images/8/b/height/0,images/8/b/is_primary,images/8/b/image_id,images/8/z/url,images/8/z/width/0,images/8/z/height/0,images/8/z/is_primary,images/8/z/image_id,images/8/n/url,images/8/n/width/0,images/8/n/height/0,images/8/n/is_primary,images/8/n/image_id,images/8/sq/url,images/8/sq/width/0,images/8/sq/height/0,images/8/sq/is_primary,images/8/sq/image_id,images/8/x/url,images/8/x/width/0,images/8/x/height/0,images/8/x/is_primary,images/8/x/image_id,images/9/o/url,images/9/o/width/0,images/9/o/height/0,images/9/o/is_primary,images/9/o/image_id,images/9/b/url,images/9/b/width/0,images/9/b/height/0,images/9/b/is_primary,images/9/b/image_id,images/9/z/url,images/9/z/width/0,images/9/z/height/0,images/9/z/is_primary,images/9/z/image_id,images/9/n/url,images/9/n/width/0,images/9/n/height/0,images/9/n/is_primary,images/9/n/image_id,images/9/d/url,images/9/d/width/0,images/9/d/height/0,images/9/d/is_primary,images/9/d/image_id,images/9/sq/url,images/9/sq/width/0,images/9/sq/height/0,images/9/sq/is_primary,images/9/sq/image_id,images/10/o/url,images/10/o/width/0,images/10/o/height/0,images/10/o/is_primary,images/10/o/image_id,images/10/b/url,images/10/b/width/0,images/10/b/height/0,images/10/b/is_primary,images/10/b/image_id,images/10/z/url,images/10/z/width/0,images/10/z/height/0,images/10/z/is_primary,images/10/z/image_id,images/10/n/url,images/10/n/width/0,images/10/n/height/0,images/10/n/is_primary,images/10/n/image_id,images/10/d/url,images/10/d/width/0,images/10/d/height/0,images/10/d/is_primary,images/10/d/image_id,images/10/sq/url,images/10/sq/width/0,images/10/sq/height/0,images/10/sq/is_primary,images/10/sq/image_id,images/11/o/url,images/11/o/width/0,images/11/o/height/0,images/11/o/is_primary,images/11/o/image_id,images/11/b/url,images/11/b/width/0,images/11/b/height/0,images/11/b/is_primary,images/11/b/image_id,images/11/z/url,images/11/z/width/0,images/11/z/height/0,images/11/z/is_primary,images/11/z/image_id,images/11/n/url,images/11/n/width/0,images/11/n/height/0,images/11/n/is_primary,images/11/n/image_id,images/11/d/url,images/11/d/width/0,images/11/d/height/0,images/11/d/is_primary,images/11/d/image_id,images/11/sq/url,images/11/sq/width/0,images/11/sq/height/0,images/11/sq/is_primary,images/11/sq/image_id,participants/7/person_id,participants/7/role_id,participants/7/person_name,participants/7/person_date,participants/7/role_name,participants/7/role_display_name,participants/7/person_url,participants/7/role_url,participants/8/person_id,participants/8/role_id,participants/8/person_name,participants/8/person_date,participants/8/role_name,participants/8/role_display_name,participants/8/person_url,participants/8/role_url,participants/9/person_id,participants/9/role_id,participants/9/person_name,participants/9/person_date,participants/9/role_name,participants/9/role_display_name,participants/9/person_url,participants/9/role_url,images/5/d/url,images/5/d/width/0,images/5/d/height/0,images/5/d/is_primary,images/5/d/image_id,images/6/d/url,images/6/d/width/0,images/6/d/height/0,images/6/d/is_primary,images/6/d/image_id,images/7/d/url,images/7/d/width/0,images/7/d/height/0,images/7/d/is_primary,images/7/d/image_id,images/8/d/url,images/8/d/width/0,images/8/d/height/0,images/8/d/is_primary,images/8/d/image_id,images/12/b/url,images/12/b/width/0,images/12/b/height/0,images/12/b/is_primary,images/12/b/image_id,images/12/z/url,images/12/z/width/0,images/12/z/height/0,images/12/z/is_primary,images/12/z/image_id,images/12/n/url,images/12/n/width/0,images/12/n/height/0,images/12/n/is_primary,images/12/n/image_id,images/12/d/url,images/12/d/width/0,images/12/d/height/0,images/12/d/is_primary,images/12/d/image_id,images/12/sq/url,images/12/sq/width/0,images/12/sq/height/0,images/12/sq/is_primary,images/12/sq/image_id,images/13/b/url,images/13/b/width/0,images/13/b/height/0,images/13/b/is_primary,images/13/b/image_id,images/13/z/url,images/13/z/width/0,images/13/z/height/0,images/13/z/is_primary,images/13/z/image_id,images/13/n/url,images/13/n/width/0,images/13/n/height/0,images/13/n/is_primary,images/13/n/image_id,images/13/d/url,images/13/d/width/0,images/13/d/height/0,images/13/d/is_primary,images/13/d/image_id,images/13/sq/url,images/13/sq/width/0,images/13/sq/height/0,images/13/sq/is_primary,images/13/sq/image_id,images/14/b/url,images/14/b/width/0,images/14/b/height/0,images/14/b/is_primary,images/14/b/image_id,images/14/z/url,images/14/z/width/0,images/14/z/height/0,images/14/z/is_primary,images/14/z/image_id,images/14/n/url,images/14/n/width/0,images/14/n/height/0,images/14/n/is_primary,images/14/n/image_id,images/14/d/url,images/14/d/width/0,images/14/d/height/0,images/14/d/is_primary,images/14/d/image_id,images/14/sq/url,images/14/sq/width/0,images/14/sq/height/0,images/14/sq/is_primary,images/14/sq/image_id,images/15/b/url,images/15/b/width/0,images/15/b/height/0,images/15/b/is_primary,images/15/b/image_id,images/15/z/url,images/15/z/width/0,images/15/z/height/0,images/15/z/is_primary,images/15/z/image_id,images/15/n/url,images/15/n/width/0,images/15/n/height/0,images/15/n/is_primary,images/15/n/image_id,images/15/d/url,images/15/d/width/0,images/15/d/height/0,images/15/d/is_primary,images/15/d/image_id,images/15/sq/url,images/15/sq/width/0,images/15/sq/height/0,images/15/sq/is_primary,images/15/sq/image_id,images/16/b/url,images/16/b/width/0,images/16/b/height/0,images/16/b/is_primary,images/16/b/image_id,images/16/z/url,images/16/z/width/0,images/16/z/height/0,images/16/z/is_primary,images/16/z/image_id,images/16/n/url,images/16/n/width/0,images/16/n/height/0,images/16/n/is_primary,images/16/n/image_id,images/16/d/url,images/16/d/width/0,images/16/d/height/0,images/16/d/is_primary,images/16/d/image_id,images/16/sq/url,images/16/sq/width/0,images/16/sq/height/0,images/16/sq/is_primary,images/16/sq/image_id,images/17/b/url,images/17/b/width/0,images/17/b/height/0,images/17/b/is_primary,images/17/b/image_id,images/17/z/url,images/17/z/width/0,images/17/z/height/0,images/17/z/is_primary,images/17/z/image_id,images/17/n/url,images/17/n/width/0,images/17/n/height/0,images/17/n/is_primary,images/17/n/image_id,images/17/d/url,images/17/d/width/0,images/17/d/height/0,images/17/d/is_primary,images/17/d/image_id,images/17/sq/url,images/17/sq/width/0,images/17/sq/height/0,images/17/sq/is_primary,images/17/sq/image_id,images/18/b/url,images/18/b/width/0,images/18/b/height/0,images/18/b/is_primary,images/18/b/image_id,images/18/z/url,images/18/z/width/0,images/18/z/height/0,images/18/z/is_primary,images/18/z/image_id,images/18/n/url,images/18/n/width/0,images/18/n/height/0,images/18/n/is_primary,images/18/n/image_id,images/18/d/url,images/18/d/width/0,images/18/d/height/0,images/18/d/is_primary,images/18/d/image_id,images/18/sq/url,images/18/sq/width/0,images/18/sq/height/0,images/18/sq/is_primary,images/18/sq/image_id,images/19/b/url,images/19/b/width/0,images/19/b/height/0,images/19/b/is_primary,images/19/b/image_id,images/19/z/url,images/19/z/width/0,images/19/z/height/0,images/19/z/is_primary,images/19/z/image_id,images/19/n/url,images/19/n/width/0,images/19/n/height/0,images/19/n/is_primary,images/19/n/image_id,images/19/d/url,images/19/d/width/0,images/19/d/height/0,images/19/d/is_primary,images/19/d/image_id,images/19/sq/url,images/19/sq/width/0,images/19/sq/height/0,images/19/sq/is_primary,images/19/sq/image_id,images/20/b/url,images/20/b/width/0,images/20/b/height/0,images/20/b/is_primary,images/20/b/image_id,images/20/z/url,images/20/z/width/0,images/20/z/height/0,images/20/z/is_primary,images/20/z/image_id,images/20/n/url,images/20/n/width/0,images/20/n/height/0,images/20/n/is_primary,images/20/n/image_id,images/20/d/url,images/20/d/width/0,images/20/d/height/0,images/20/d/is_primary,images/20/d/image_id,images/20/sq/url,images/20/sq/width/0,images/20/sq/height/0,images/20/sq/is_primary,images/20/sq/image_id,images/21/b/url,images/21/b/width/0,images/21/b/height/0,images/21/b/is_primary,images/21/b/image_id,images/21/z/url,images/21/z/width/0,images/21/z/height/0,images/21/z/is_primary,images/21/z/image_id,images/21/n/url,images/21/n/width/0,images/21/n/height/0,images/21/n/is_primary,images/21/n/image_id,images/21/d/url,images/21/d/width/0,images/21/d/height/0,images/21/d/is_primary,images/21/d/image_id,images/21/sq/url,images/21/sq/width/0,images/21/sq/height/0,images/21/sq/is_primary,images/21/sq/image_id,images/7/o/url,images/7/o/width/0,images/7/o/height/0,images/7/o/is_primary,images/7/o/image_id
18630701,939597,190191,1988-62-482,"Drawing, Textile Design: Ragaz, 1926",Textile Design: Ragaz,https://collection.cooperhewitt.org/objects/18630701/,,35347493,,35421785,35237093,1926,1926,1926,1988,1920,,brush and gouache on paper,,,"Inscribed in pen and black ink, upper left: RAGAZ; in blue crayon, upper right: 332",None,21 × 5.7 cm (8 1/4 × 2 1/4 in.) Mat: 40.6 × 50.8 cm (16 × 20 in.),,Museum purchase from Smithsonian Collections Acquisition and Decorative Arts Association Acquisition Funds,Tan ground with clusters of squares in shades of blue and beige.,,,,,,,Drawing,https://images.collection.cooperhewitt.org/130840_e348a2151c7b7034_b.jpg,318,1024,1,130840,https://images.collection.cooperhewitt.org/130840_e348a2151c7b7034_z.jpg,198,640,1,130840,https://images.collection.cooperhewitt.org/130840_e348a2151c7b7034_n.jpg,99,320,1,130840,https://images.collection.cooperhewitt.org/130840_e348a2151c7b7034_d.gif,99,320,1,130840,https://images.collection.cooperhewitt.org/130840_e348a2151c7b7034_sq.jpg,300,300,1,130840,https://images.collection.cooperhewitt.org/328243_1cff10e2e620a8da_b.jpg,681,1024,0,328243,https://images.collection.cooperhewitt.org/328243_1cff10e2e620a8da_z.jpg,425,640,0,328243,https://images.collection.cooperhewitt.org/328243_1cff10e2e620a8da_n.jpg,213,320,0,328243,https://images.collection.cooperhewitt.org/328243_1cff10e2e620a8da_d.gif,213,320,0,328243,https://images.collection.cooperhewitt.org/328243_1cff10e2e620a8da_sq.jpg,300,300,0,328243,18048101,35236675,Wiener Werkstätte,"Vienna, Austria, 1903–1932",For,Made for,https://collection.cooperhewitt.org/people/18048101/,https://collection.cooperhewitt.org/roles/35236675/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18630751,939597,190216,1988-62-504,"Drawing, Textile Design: Mantua, 1927",Textile Design: Mantua,https://collection.cooperhewitt.org/objects/18630751/,,35347493,,35421785,35237093,1927,1927,1927,1988,1920,,brush and gouache on paper,,,"Inscribed in pen and black ink, upper left: MANTUA; in blue crayon, upper right: 337",None,20.6 × 2.5 cm (8 1/8 in. × 1 in.) Mat: 45.7 × 29.5 cm (18 in. × 11 5/8 in.),,Museum purchase from Smithsonian Collections Acquisition and Decorative Arts Association Acquisition Funds,"Diamond pattern in blue, black, white, and red.",,,,,,,Drawing,https://images.collection.cooperhewitt.org/119826_edc3e037de387751_b.jpg,155,1024,1,119826,https://images.collection.cooperhewitt.org/119826_edc3e037de387751_z.jpg,97,640,1,119826,https://images.collection.cooperhewitt.org/119826_edc3e037de387751_n.jpg,48,320,1,119826,https://images.collection.cooperhewitt.org/119826_edc3e037de387751_d.gif,48,320,1,119826,https://images.collection.cooperhewitt.org/119826_edc3e037de387751_sq.jpg,155,300,1,119826,,,,,,,,,,,,,,,,,,,,,,,,,,18048101,35236675,Wiener Werkstätte,"Vienna, Austria, 1903–1932",For,Made for,https://collection.cooperhewitt.org/people/18048101/,https://collection.cooperhewitt.org/roles/35236675/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18630883,939597,190282,1988-62-564,"Drawing, Textile Design: Nelson (Nelsen), 1928",Textile Design: Nelson (Nelsen),https://collection.cooperhewitt.org/objects/18630883/,,35347493,,35421785,35237093,1928,1928,1928,1988,1920,,brush and gouache on paper,,,"Inscribed in pen and black ink, upper left: NELSEN; in blue crayon, upper right: 392",None,6.4 × 1.3 cm (2 1/2 × 1/2 in.) Mat: 55.9 × 40.6 cm (22 × 16 in.),,Museum purchase from Smithsonian Collections Acquisition and Decorative Arts Association Acquisition Funds,Geometric puzzle-like pattern in blue and gray.,,,,,,,Drawing,https://images.collection.cooperhewitt.org/122428_8c6c829963f03780_b.jpg,378,1024,1,122428,https://images.collection.cooperhewitt.org/122428_8c6c829963f03780_z.jpg,236,640,1,122428,https://images.collection.cooperhewitt.org/122428_8c6c829963f03780_n.jpg,118,320,1,122428,https://images.collection.cooperhewitt.org/122428_8c6c829963f03780_d.gif,118,320,1,122428,https://images.collection.cooperhewitt.org/122428_8c6c829963f03780_sq.jpg,300,300,1,122428,,,,,,,,,,,,,,,,,,,,,,,,,,18048101,35236675,Wiener Werkstätte,"Vienna, Austria, 1903–1932",For,Made for,https://collection.cooperhewitt.org/people/18048101/,https://collection.cooperhewitt.org/roles/35236675/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18630895,939597,190288,1988-62-57,"Drawing, Textile Design: Wasserorgel (Water Organ), 1910–12",Textile Design: Wasserorgel (Water Organ),https://collection.cooperhewitt.org/objects/18630895/,1,35347493,35417049,35427683,35237093,1910–12,1910,1912,1988,1910,23424750,brush and gouache on white wove paper,,,"Inscribed in pen and black ink, upper left: WASSERORGEL; in blue crayon, upper right: 331",None,20 x 6.4 cm (7 7/8 x 2 1/2 in.),,Museum purchase from Smithsonian Collections Acquisition and Decorative Arts Association Acquisition Funds,"Abstract pattern of circles and U-shapes arranged in a closely placed horizontal alignment. Shapes are built up of overlapping colors of varying thickness in blue, green, yellow, orange, and red",,,,,,23424750,Drawing,https://images.collection.cooperhewitt.org/131181_0d4457331ba94978_b.jpg,221,1024,1,131181,https://images.collection.cooperhewitt.org/131181_0d4457331ba94978_z.jpg,138,640,1,131181,https://images.collection.cooperhewitt.org/131181_0d4457331ba94978_n.jpg,69,320,1,131181,https://images.collection.cooperhewitt.org/131181_0d4457331ba94978_d.gif,69,320,1,131181,https://images.collection.cooperhewitt.org/131181_0d4457331ba94978_sq.jpg,221,300,1,131181,https://images.collection.cooperhewitt.org/26343_063dcf0759a18356_b.jpg,782,1024,0,26343,https://images.collection.cooperhewitt.org/26343_063dcf0759a18356_z.jpg,489,640,0,26343,https://images.collection.cooperhewitt.org/26343_063dcf0759a18356_n.jpg,244,320,0,26343,https://images.collection.cooperhewitt.org/26343_063dcf0759a18356_d.gif,244,320,0,26343,https://images.collection.cooperhewitt.org/26343_063dcf0759a18356_sq.jpg,300,300,0,26343,18539195,2318792694,Ignaz Dostal,"Austrian, 1907 - 1995",Previous owner,Previously owned by,https://collection.cooperhewitt.org/people/18539195/,https://collection.cooperhewitt.org/roles/2318792694/,0,20.00,centimeters,6.40,centimeters,18048101,35236675,Wiener Werkstätte,"Vienna, Austria, 1903–1932",For,Made for,https://collection.cooperhewitt.org/people/18048101/,https://collection.cooperhewitt.org/roles/35236675/,18539193,35236655,Carl Otto Czeschka,"Austrian, 1878 - 1960",Designer,Designed by,https://collection.cooperhewitt.org/people/18539193/,https://collection.cooperhewitt.org/roles/35236655/,Austria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
