id,color,title,url,media_id,type_id,year_acquired,year
18670001,F5DF4D,"Textile (France), 1800-1825",https://collection.cooperhewitt.org/objects/18670001/,35402849,35251739,1995,1800
18633285,F5DF4D,"Dado (France), 1800-1820",https://collection.cooperhewitt.org/objects/18633285/,35414647,35285763,1989,1800
18670839,F5DF4D,"Border (possibly Italy), 1800-1825",https://collection.cooperhewitt.org/objects/18670839/,35367331,35237285,1998,1800
18476473,F5DF4D,"Dado (France), 1800-1815",https://collection.cooperhewitt.org/objects/18476473/,35414641,35285763,1972,1800
18543063,939597,"Drawing (Italy), ca. 1800",https://collection.cooperhewitt.org/objects/18543063/,35370323,35237093,1938,1800
18424865,939597,"Frieze (France), 1800-1805",https://collection.cooperhewitt.org/objects/18424865/,35417499,35259269,1959,1800
18312477,939597,"Decanter And Stopper (Ireland), 1801-50",https://collection.cooperhewitt.org/objects/18312477/,68249253,35284209,1926,1801
18436137,939597,"Drawing, Segment of a Floral Wreath, ca. 1802",https://collection.cooperhewitt.org/objects/18436137/,35374467,35237093,1961,1802
18550101,939597,"Drawing, Portrait of a Man, 1803-06",https://collection.cooperhewitt.org/objects/18550101/,35370941,35237093,1938,1803
18491349,939597,"Textile (France), 1805",https://collection.cooperhewitt.org/objects/18491349/,35402927,35251739,1976,1805
18308937,939597,"Drawing, Project for an embroidered vertical border, ca. 1808",https://collection.cooperhewitt.org/objects/18308937/,51685899,35237093,1925,1808
18476503,F5DF4D,"Border (France), 1810-25",https://collection.cooperhewitt.org/objects/18476503/,35414641,35237285,1972,1810
18406887,F5DF4D,"Decorative Panel (France), 1810-15",https://collection.cooperhewitt.org/objects/18406887/,35414641,35308025,1955,1810
18676579,939597,"Border, ca. 1810",https://collection.cooperhewitt.org/objects/18676579/,35397971,35237285,1998,1810
18135617,939597,"Portrait Medallion of Louis XVIII Portrait Medallion, 1814-1824",https://collection.cooperhewitt.org/objects/18135617/,35393045,35267617,1903,1814
18609697,F5DF4D,"Drawing, Wall Elevation with Marbled Niche, 1815-22",https://collection.cooperhewitt.org/objects/18609697/,35375757,35237093,1948,1815
18609823,F5DF4D,"Drawing, Design for a Painted Ceiling, 1815-22",https://collection.cooperhewitt.org/objects/18609823/,68264787,35237093,1948,1815
18476761,F5DF4D,"Border (France), 1815-30",https://collection.cooperhewitt.org/objects/18476761/,68248835,35237285,1972,1815
18384833,F5DF4D,"Sidewall (England), 1817-27)",https://collection.cooperhewitt.org/objects/18384833/,2318799315,35256475,1950,1817
18384841,F5DF4D,"Dado (England), 1817-27",https://collection.cooperhewitt.org/objects/18384841/,35414641,35285763,1950,1817
18706087,F5DF4D,"Fork (France), 1819-38",https://collection.cooperhewitt.org/objects/18706087/,35389463,35254209,1960,1819
18706095,F5DF4D,"Fork (France), 1819-38",https://collection.cooperhewitt.org/objects/18706095/,35389463,35254209,1960,1819
18706093,F5DF4D,"Fork (France), 1819-38",https://collection.cooperhewitt.org/objects/18706093/,35389463,35254209,1960,1819
18706089,F5DF4D,"Fork (France), 1819-38",https://collection.cooperhewitt.org/objects/18706089/,35389463,35254209,1960,1819
18706091,F5DF4D,"Fork (France), 1819-38",https://collection.cooperhewitt.org/objects/18706091/,35389463,35254209,1960,1819
18418449,F5DF4D,"Border (France), ca. 1820",https://collection.cooperhewitt.org/objects/18418449/,35419983,35237285,1957,1820
18424953,F5DF4D,"Border (France), 1820-40",https://collection.cooperhewitt.org/objects/18424953/,35420251,35237285,1959,1820
18621263,939597,"Dish (Ireland), 1820-30",https://collection.cooperhewitt.org/objects/18621263/,35402723,35248735,1986,1820
18557021,939597,"Sidewall (USA), 1820-40",https://collection.cooperhewitt.org/objects/18557021/,35367331,35256475,1939,1820
18543413,939597,"Drawing, Ceiling in Hadrian's Villa, near Tivoli, 1820-40",https://collection.cooperhewitt.org/objects/18543413/,35370385,35237093,1938,1820
18162949,F5DF4D,"Drawing, Design for a Woven Textile, 1825-1850",https://collection.cooperhewitt.org/objects/18162949/,2318800578,35237093,1909,1825
18162963,F5DF4D,"Drawing, Design for a Woven Fabric, 1825-1850",https://collection.cooperhewitt.org/objects/18162963/,2318800580,35237093,1909,1825
18177697,F5DF4D,"Bandbox (USA), 1825-35",https://collection.cooperhewitt.org/objects/18177697/,35418599,35237271,1913,1825
18162983,F5DF4D,"Drawing, Design for a Woven Fabric, 1825-1850",https://collection.cooperhewitt.org/objects/18162983/,2318800583,35237093,1909,1825
18128267,939597,"Drawing, Three Brooches, 1825-50",https://collection.cooperhewitt.org/objects/18128267/,420570501,35237093,1901,1825
18424803,939597,"4058 Dish, 1825-1833",https://collection.cooperhewitt.org/objects/18424803/,874388631,35248735,1959,1825
18542991,939597,"Drawing, Mausoleum in a Park, ca. 1825",https://collection.cooperhewitt.org/objects/18542991/,35370311,35237093,1938,1825
18647249,F5DF4D,"Sidewall (France), 1828-38",https://collection.cooperhewitt.org/objects/18647249/,35423401,35256475,1994,1828
18436151,939597,"Drawing, Arrangement of morning glories, moss roses, lilies, and other flowers, 1829",https://collection.cooperhewitt.org/objects/18436151/,2318801878,35237093,1961,1829
18558491,F5DF4D,"Border (France), ca. 1830",https://collection.cooperhewitt.org/objects/18558491/,35367331,35237285,1940,1830
18667759,F5DF4D,"Drawing, Design for a Frieze Decoration with Ermine and Monogram of Anne of Brittany (recto); Design for a Wall Decoration with Coat of Arms of Anne of Brittany (verso), 1830-60",https://collection.cooperhewitt.org/objects/18667759/,35383717,35237093,1998,1830
18424909,F5DF4D,"Border (France), 1830-60",https://collection.cooperhewitt.org/objects/18424909/,68265679,35237285,1959,1830
18452017,939597,"Sidewall, Battle of Porte St. Denis, ca. 1830",https://collection.cooperhewitt.org/objects/18452017/,35411847,35256475,1964,1830
18558651,939597,"Drawing, Wallpaper Design, 1830-50",https://collection.cooperhewitt.org/objects/18558651/,51683785,35237093,1940,1830
18299857,939597,"Brisé Fan, ca. 1830",https://collection.cooperhewitt.org/objects/18299857/,404574859,68775749,1923,1830
18608913,939597,"Woodblock Print, Ishibe (Megawa Sato), in The Fifty-Three Stations of the Tokaido Road (Tokaido Gojusan Tsugi-no Uchi), ca. 1834",https://collection.cooperhewitt.org/objects/18608913/,2318801485,35288929,1948,1834
18608863,939597,"Woodblock Print, Ferry at Rokugo, in The Fifty-Three Stations of the Tokaido Road (Kawasaki, Rokugo Watashi-bune Tokaido Gojusan Tsugi-no Uchi), ca. 1834",https://collection.cooperhewitt.org/objects/18608863/,2318801485,35288929,1948,1834
18636069,F5DF4D,Object ID #18636069,https://collection.cooperhewitt.org/objects/18636069/,35519863,35237093,1991,1835
18312539,F5DF4D,"Bracelet And Box, ca. 1840",https://collection.cooperhewitt.org/objects/18312539/,51687011,35284235,1926,1840
18558649,939597,"Drawing, Wallpaper Design, 1840-60",https://collection.cooperhewitt.org/objects/18558649/,35384321,35237093,1940,1840
18707931,939597,"Jug (England), 1840",https://collection.cooperhewitt.org/objects/18707931/,35414429,35237591,2006,1840
18558543,939597,"Drawing, Wallpaper Design, 1840-60",https://collection.cooperhewitt.org/objects/18558543/,35421791,35237093,1940,1840
18407703,939597,"Sidewall (USA), 1840s",https://collection.cooperhewitt.org/objects/18407703/,35417499,35256475,1956,1840
18612977,939597,"Scenic (France), ca. 1840",https://collection.cooperhewitt.org/objects/18612977/,35376017,35288575,1949,1840
18488629,F5DF4D,"Escutcheon (England), ca. 1845",https://collection.cooperhewitt.org/objects/18488629/,35389405,35258875,1975,1845
18194043,F5DF4D,"Drawing, Cloud Study, Above Winter Landscape, 1850-60",https://collection.cooperhewitt.org/objects/18194043/,2318803718,35237093,1917,1850
18476407,F5DF4D,"Border (France), 1850-80",https://collection.cooperhewitt.org/objects/18476407/,35397941,35237285,1972,1850
18603485,F5DF4D,"Pendant, ca. 1850",https://collection.cooperhewitt.org/objects/18603485/,35428411,35249041,1946,1850
18627711,F5DF4D,"Border (France), ca. 1850",https://collection.cooperhewitt.org/objects/18627711/,35414637,35237285,1988,1850
18550329,939597,"Drawing, Project for a ceiling painting of the Argentina Theater in Rome: Venus, 1850-1900",https://collection.cooperhewitt.org/objects/18550329/,35370985,35237093,1938,1850
18476377,939597,"Border (France), 1850-80",https://collection.cooperhewitt.org/objects/18476377/,35393257,35237285,1972,1850
18437475,939597,"Print, Female thief, ca. 1850",https://collection.cooperhewitt.org/objects/18437475/,35371135,35236873,1961,1850
18488389,939597,"Textile (Japan), 1850-1900",https://collection.cooperhewitt.org/objects/18488389/,35402927,35251739,1975,1850
18437503,939597,"Print, Actor in a female role, ca. 1850",https://collection.cooperhewitt.org/objects/18437503/,,35236873,1961,1850
18558619,939597,"Drawing, Design for the Painted Decoration of a Wall, 1850-60",https://collection.cooperhewitt.org/objects/18558619/,35392481,35237093,1940,1850
35457175,939597,"Patent Model For A Sewing Machine, Patent No. 9,041 (Watertown, Connecticut, USA), June 15, 1852",https://collection.cooperhewitt.org/objects/35457175/,35394023,68894351,2012,1852
18424063,939597,"Print, Niagara in Winter from Canada Side from The Falls of Niagara: Being a Complete Guide, ca. 1857",https://collection.cooperhewitt.org/objects/18424063/,35420181,35236873,1958,1857
18454521,939597,"Woodblock Print, Woman washing fabric in a stream, 1857",https://collection.cooperhewitt.org/objects/18454521/,2318801485,35288929,1966,1857
18173457,939597,"Ribbon (USA), ca. 1860",https://collection.cooperhewitt.org/objects/18173457/,35402827,35254847,1911,1860
18339355,939597,"Border (France), ca. 1860",https://collection.cooperhewitt.org/objects/18339355/,35433757,35237285,1934,1860
18193149,F5DF4D,"Drawing, Landscape with Sunset, 1866",https://collection.cooperhewitt.org/objects/18193149/,2318801163,35237093,1917,1866
18490221,939597,"Drawing, Designs for Souvenir Fans for the 1867 Paris Exposition Universelle, 1866-67",https://collection.cooperhewitt.org/objects/18490221/,51865937,35237093,1976,1866
18490233,939597,"Drawing, Designs for Souvenir Fans for the 1867 Paris Exposition Universelle, 1866-67",https://collection.cooperhewitt.org/objects/18490233/,35371135,35237093,1976,1866
18490227,939597,"Drawing, Designs for Souvenir Fans for the 1867 Paris Exposition Universelle, 1866-67",https://collection.cooperhewitt.org/objects/18490227/,35371135,35237093,1976,1866
18628083,F5DF4D,"Drawing, Design for a Toilette Set, 1868-1930",https://collection.cooperhewitt.org/objects/18628083/,35519803,35237093,1988,1868
18191349,939597,"Drawing, Italian or Swiss Town, 1868",https://collection.cooperhewitt.org/objects/18191349/,35419471,35237093,1917,1868
18196793,939597,"Drawing, Rome, Claude's villa and panorama, 1868-69",https://collection.cooperhewitt.org/objects/18196793/,35419553,35237093,1917,1868
18681151,F5DF4D,"Border (France), ca. 1870",https://collection.cooperhewitt.org/objects/18681151/,35405959,35237285,2000,1870
18423329,939597,"Necklace And Pendant (possibly France), ca. 1870",https://collection.cooperhewitt.org/objects/18423329/,35420167,35290429,1958,1870
18636427,939597,"Vase, ca. 1870",https://collection.cooperhewitt.org/objects/18636427/,35414521,35237225,1991,1870
18189445,939597,"Drawing, The Devil's Den, Yellowstone, 1871",https://collection.cooperhewitt.org/objects/18189445/,2318801139,35237093,1917,1871
18301087,939597,"Playing Card, Lucrecia (Modesty and Virtue), Playing Card from Set of ""Cartes héroïques"" or ""Des grands hommes"", 1871",https://collection.cooperhewitt.org/objects/18301087/,2318802307,35266267,1923,1871
18708225,939597,"Drawing, A Salon in Vienna, 1872",https://collection.cooperhewitt.org/objects/18708225/,35375855,35237093,2007,1872
18615637,939597,"Sidewall, Willow, 1874",https://collection.cooperhewitt.org/objects/18615637/,35414639,35256475,1980,1874
18470901,F5DF4D,"Kul Oba Brooch Brooch, ca. 1875",https://collection.cooperhewitt.org/objects/18470901/,35402685,35251201,1969,1875
18633481,F5DF4D,"Print, Kashmir Design, ca. 1875",https://collection.cooperhewitt.org/objects/18633481/,35461275,35236873,1989,1875
18621445,939597,"Vase (Netherlands), 1875-1900",https://collection.cooperhewitt.org/objects/18621445/,68729911,35237225,1986,1875
18481461,939597,"Sidewall (USA), 1875-1920",https://collection.cooperhewitt.org/objects/18481461/,35414653,35256475,1973,1875
18621435,939597,"Vase (Netherlands), 1875-1900",https://collection.cooperhewitt.org/objects/18621435/,35411369,35237225,1986,1875
18344241,939597,"Print, Paper Doll Costume in Blue and Gold, 1876-80",https://collection.cooperhewitt.org/objects/18344241/,35518911,35236873,1937,1876
18402897,F5DF4D,"Frieze, Peacocks and Amorini, 1878",https://collection.cooperhewitt.org/objects/18402897/,2318801795,35259269,1955,1878
18482905,F5DF4D,"Border (USA), 1879-87",https://collection.cooperhewitt.org/objects/18482905/,35406007,35237285,1974,1879
18498659,F5DF4D,"Shot Glass Container And Cover, 1880",https://collection.cooperhewitt.org/objects/18498659/,35431747,35293259,1979,1880
18171997,939597,"Drawing, Design for a Chimney Wall in the Salon of the Prince de Chimay, 1880-1900",https://collection.cooperhewitt.org/objects/18171997/,35366119,35237093,1911,1880
18436773,F5DF4D,"Print, Alstroemeria Chilensis Varr., Plate 104 from A. C. Van Eeden's ""Flora of Haarlem"", ca. 1881",https://collection.cooperhewitt.org/objects/18436773/,35420527,35236873,1961,1881
18436769,F5DF4D,"Print, Tigridia Conchiflora Var. Canariensis, Plate 86 from A. C. Van Eeden's ""Flora of Haarlem"", ca. 1881",https://collection.cooperhewitt.org/objects/18436769/,35420527,35236873,1961,1881
18669393,939597,"""Jubilee Year/Compliments of A. Stowell & Co."" Plate, ca. 1887",https://collection.cooperhewitt.org/objects/18669393/,35384155,35236833,1999,1887
18394169,939597,"Tile (England), 1888-98",https://collection.cooperhewitt.org/objects/18394169/,35414521,35250645,1953,1888
18619733,939597,"Card, Jack of diamonds, 1889-1918",https://collection.cooperhewitt.org/objects/18619733/,,35290281,1986,1889
18457325,F5DF4D,"Vase, 1890",https://collection.cooperhewitt.org/objects/18457325/,874390835,35237225,1967,1890
18155813,F5DF4D,"Border (England), ca. 1890",https://collection.cooperhewitt.org/objects/18155813/,35406007,35237285,1907,1890
18471485,F5DF4D,"Sidewall (Canada), 1890-1920",https://collection.cooperhewitt.org/objects/18471485/,35406007,35256475,1969,1890
18472635,F5DF4D,"Head Ornament (China), ca. 1890",https://collection.cooperhewitt.org/objects/18472635/,404527593,35249641,1970,1890
18619961,939597,"Card, ca. 1890",https://collection.cooperhewitt.org/objects/18619961/,,35290281,1986,1890
18619997,939597,"Card, ca. 1890",https://collection.cooperhewitt.org/objects/18619997/,,35290281,1986,1890
18620019,939597,"Card, ca. 1890",https://collection.cooperhewitt.org/objects/18620019/,,35290281,1986,1890
18425919,939597,"Drawing, St. George slaying the dragon, 1891",https://collection.cooperhewitt.org/objects/18425919/,35421785,35237093,1959,1891
18475247,939597,"Sidewall (USA), 1895-1905",https://collection.cooperhewitt.org/objects/18475247/,35406007,35256475,1971,1895
18619597,939597,"Card, Jack of clubs, ca. 1895",https://collection.cooperhewitt.org/objects/18619597/,,35290281,1986,1895
18805027,F5DF4D,"Print, April, from La Belle Jardinière, 1896",https://collection.cooperhewitt.org/objects/18805027/,1108787183,35236873,1985,1896
18095225,939597,"Towel Fragment (Italy), 17th century",https://collection.cooperhewitt.org/objects/18095225/,35394271,35254921,1896,1896
18094483,939597,"Fragment, 17th century",https://collection.cooperhewitt.org/objects/18094483/,35402827,35254623,1896,1896
18094777,939597,"Fragment, 17th century",https://collection.cooperhewitt.org/objects/18094777/,35402827,35254623,1896,1896
18096189,939597,"Fragment (France), 17th century",https://collection.cooperhewitt.org/objects/18096189/,35394285,35254623,1896,1896
18095583,939597,"Fragment (China), 19th century",https://collection.cooperhewitt.org/objects/18095583/,35394375,35254623,1896,1896
18406387,939597,"Playing Card, Mexico, Flags, 1896-1906",https://collection.cooperhewitt.org/objects/18406387/,35419317,35266267,1955,1896
18101539,939597,"Fragment (Italy), 16th century",https://collection.cooperhewitt.org/objects/18101539/,35414465,35254623,1897,1897
18101919,939597,"Fragment, 19th century",https://collection.cooperhewitt.org/objects/18101919/,35414465,35254623,1897,1897
18101833,939597,"Fragment, 19th century",https://collection.cooperhewitt.org/objects/18101833/,35414465,35254623,1897,1897
18101865,939597,"Fragment, early 19th century",https://collection.cooperhewitt.org/objects/18101865/,35414465,35254623,1897,1897
18101309,939597,"Fragment, possibly 17th century",https://collection.cooperhewitt.org/objects/18101309/,35414465,35254623,1897,1897
18101633,939597,"Fragment (France), late 18th century",https://collection.cooperhewitt.org/objects/18101633/,35414465,35254623,1897,1897
18101905,939597,"Fragment, 19th century",https://collection.cooperhewitt.org/objects/18101905/,35414465,35254623,1897,1897
18101925,939597,"Fragment, 19th century",https://collection.cooperhewitt.org/objects/18101925/,35414465,35254623,1897,1897
18101231,939597,"Fragment, 17th century",https://collection.cooperhewitt.org/objects/18101231/,35414465,35254623,1897,1897
18101337,939597,"Fragment, 17th century",https://collection.cooperhewitt.org/objects/18101337/,35414465,35254623,1897,1897
18101731,939597,"Fragment, 19th century",https://collection.cooperhewitt.org/objects/18101731/,35414465,35254623,1897,1897
18101837,939597,"Fragment (France), early 19th century",https://collection.cooperhewitt.org/objects/18101837/,35414465,35254623,1897,1897
18101851,939597,"Fragment, 19th century",https://collection.cooperhewitt.org/objects/18101851/,35414465,35254623,1897,1897
18100587,939597,"Fragment, 16th century",https://collection.cooperhewitt.org/objects/18100587/,35414465,35254623,1897,1897
18100741,939597,"Fragment, 16th century",https://collection.cooperhewitt.org/objects/18100741/,35414465,35254623,1897,1897
18100873,939597,Fragment,https://collection.cooperhewitt.org/objects/18100873/,35414465,35254623,1897,1897
18101287,939597,"Fragment, 17th century",https://collection.cooperhewitt.org/objects/18101287/,35414465,35254623,1897,1897
18101953,939597,"Fragment, 18th century",https://collection.cooperhewitt.org/objects/18101953/,35414465,35254623,1897,1897
18101187,939597,"Fragment, 18th century",https://collection.cooperhewitt.org/objects/18101187/,35414465,35254623,1897,1897
18101891,939597,"Fragment, 19th century",https://collection.cooperhewitt.org/objects/18101891/,35414465,35254623,1897,1897
18101683,939597,"Fragment (France), 19th century",https://collection.cooperhewitt.org/objects/18101683/,35414465,35254623,1897,1897
18101859,939597,"Fragment, 19th century",https://collection.cooperhewitt.org/objects/18101859/,35414465,35254623,1897,1897
18101273,939597,"Fragment, 17th century",https://collection.cooperhewitt.org/objects/18101273/,35414465,35254623,1897,1897
18101317,939597,"Fragment, 17th century",https://collection.cooperhewitt.org/objects/18101317/,35414465,35254623,1897,1897
18101677,939597,"Fragment (France), 19th century",https://collection.cooperhewitt.org/objects/18101677/,35414465,35254623,1897,1897
18101747,939597,"Fragment, 19th century",https://collection.cooperhewitt.org/objects/18101747/,35414465,35254623,1897,1897
18101759,939597,Fragment,https://collection.cooperhewitt.org/objects/18101759/,35414465,35254623,1897,1897
18103117,939597,"Band, 19th century",https://collection.cooperhewitt.org/objects/18103117/,35414465,35254631,1898,1898
18427585,939597,"Painting, The Common Law, Study for Left Panel of ""The Reign of Law,"" Frieze for Appellate Court, New York, 1898",https://collection.cooperhewitt.org/objects/18427585/,2318799858,35248229,1959,1898
18104891,939597,Trimming Fragment,https://collection.cooperhewitt.org/objects/18104891/,35402827,35256329,1899,1899
18104949,939597,Trimming Fragment,https://collection.cooperhewitt.org/objects/18104949/,35402827,35256329,1899,1899
18104943,939597,Trimming Fragment,https://collection.cooperhewitt.org/objects/18104943/,35410751,35256329,1899,1899
18454081,F5DF4D,"Vase (USA), ca. 1900",https://collection.cooperhewitt.org/objects/18454081/,68729783,35237225,1966,1900
18495993,F5DF4D,"""Carrick Castle, Lochgoil"" Matchsafe, ca. 1900",https://collection.cooperhewitt.org/objects/18495993/,35431591,35287419,1978,1900
18649641,F5DF4D,"Portfolio, Historic Ornament, ca. 1900",https://collection.cooperhewitt.org/objects/18649641/,35376377,35249109,1994,1900
18649665,F5DF4D,"Portfolio, Historic Ornament, ca. 1900",https://collection.cooperhewitt.org/objects/18649665/,35376377,35249109,1994,1900
18455183,F5DF4D,"Pair Of Portieres (USA), ca. 1900",https://collection.cooperhewitt.org/objects/18455183/,35366977,35291715,1967,1900
18649705,F5DF4D,"Portfolio, Historic Ornament, ca. 1900",https://collection.cooperhewitt.org/objects/18649705/,35376377,35249109,1994,1900
18345373,939597,"Medallion (England), ca. 1900",https://collection.cooperhewitt.org/objects/18345373/,35374567,35249475,1937,1900
68777095,939597,"Goblet, ca. 1900",https://collection.cooperhewitt.org/objects/68777095/,35421415,35250731,1966,1900
18105577,939597,"Napkin, ca. 1850",https://collection.cooperhewitt.org/objects/18105577/,35414465,35256421,1900,1900
18475297,939597,"Sidewall (USA), 1900-1920",https://collection.cooperhewitt.org/objects/18475297/,35406007,35256475,1971,1900
18454049,939597,"Vase (USA), ca. 1900",https://collection.cooperhewitt.org/objects/18454049/,68729783,35237225,1966,1900
18462447,939597,"Sidewall, 1900-25",https://collection.cooperhewitt.org/objects/18462447/,35417499,35256475,1968,1900
18475293,939597,"Sidewall (USA), 1900-40",https://collection.cooperhewitt.org/objects/18475293/,35414653,35256475,1971,1900
18649627,939597,"Portfolio, Historic Ornament, ca. 1900",https://collection.cooperhewitt.org/objects/18649627/,35376377,35249109,1994,1900
18649723,939597,"Portfolio, Historic Ornament, ca. 1900",https://collection.cooperhewitt.org/objects/18649723/,35376377,35249109,1994,1900
18648981,F5DF4D,"Print, Hotel Terminus, Warszawa, 20th century",https://collection.cooperhewitt.org/objects/18648981/,35399027,35236873,1994,1901
18616807,F5DF4D,"Sampler (Italy), early 20th century",https://collection.cooperhewitt.org/objects/18616807/,35432129,35256439,1981,1901
18649017,F5DF4D,"Print, Mena House Hotel, Cairo, Egypt, 20th century",https://collection.cooperhewitt.org/objects/18649017/,35399027,35236873,1994,1901
18571641,F5DF4D,"Button, early 20th century",https://collection.cooperhewitt.org/objects/18571641/,,35237135,1944,1901
18575167,F5DF4D,"Textile (India), early 20th century",https://collection.cooperhewitt.org/objects/18575167/,35402927,35251739,1945,1901
18109227,939597,"Drawing, Design for an Ornament, 18th century",https://collection.cooperhewitt.org/objects/18109227/,420569269,35237093,1901,1901
18112699,939597,Drawing (Italy),https://collection.cooperhewitt.org/objects/18112699/,35371135,35237093,1901,1901
18114139,939597,Drawing (Italy),https://collection.cooperhewitt.org/objects/18114139/,136255529,35237093,1901,1901
18114317,939597,Drawing (Italy),https://collection.cooperhewitt.org/objects/18114317/,136255525,35237093,1901,1901
18117057,939597,Drawing (Italy),https://collection.cooperhewitt.org/objects/18117057/,35371135,35237093,1901,1901
18128199,939597,"Drawing, A Pendant, mid- 19th century",https://collection.cooperhewitt.org/objects/18128199/,35475331,35237093,1901,1901
18128365,939597,"Drawing, Badge for an Order, ca. 1820",https://collection.cooperhewitt.org/objects/18128365/,35475331,35237093,1901,1901
18351811,939597,"Handkerchief (USA), early 20th century",https://collection.cooperhewitt.org/objects/18351811/,35414465,35264069,1938,1901
18107157,939597,"Print, Peep-show, Reggio di Calabria Destroyed by Earthquake, February 5, 1783, ca. 1783",https://collection.cooperhewitt.org/objects/18107157/,35410929,35236873,1901,1901
18111381,939597,"Drawing, Strapwork Design, early 17th century",https://collection.cooperhewitt.org/objects/18111381/,421165573,35237093,1901,1901
18113515,939597,Drawing (Italy),https://collection.cooperhewitt.org/objects/18113515/,35371135,35237093,1901,1901
18392157,939597,"Trimming, early 20th century",https://collection.cooperhewitt.org/objects/18392157/,128611,35254635,1952,1901
18708359,939597,"Swatch (possibly England), 20th century",https://collection.cooperhewitt.org/objects/18708359/,35367101,35287849,1967,1901
18112645,939597,Drawing (Italy),https://collection.cooperhewitt.org/objects/18112645/,35371135,35237093,1901,1901
18112727,939597,Drawing (Italy),https://collection.cooperhewitt.org/objects/18112727/,35371135,35237093,1901,1901
18114297,939597,Drawing (Italy),https://collection.cooperhewitt.org/objects/18114297/,136255535,35237093,1901,1901
18127341,939597,"Drawing, A Window, 1650-1700",https://collection.cooperhewitt.org/objects/18127341/,35370899,35237093,1901,1901
18634651,939597,"Embroidery Form, Crowley's Fiber Letter Foundations for Embroidery, 20th century",https://collection.cooperhewitt.org/objects/18634651/,35398361,35294327,1990,1901
18107197,939597,"Print, Peep-show, Vue Generale de la Ville d'Amsterdan du Côté de Tye (A General View of the City of Amsterdam from the Tye), 1752",https://collection.cooperhewitt.org/objects/18107197/,2318800506,35236873,1901,1901
18107229,939597,"Print, Peep-show, Vue de la Maison Royale de Somerset Avec l'Eglise de St. Marie Dans le Strand à Londres (A View of Somserset House with St. Mary's Church in the Strand London), ca. 1750",https://collection.cooperhewitt.org/objects/18107229/,2318800506,35236873,1901,1901
18107243,939597,"Print, Peep-show, Vue de Blackwall, en Regardant Vers Greenwich, 62, ca. 1750",https://collection.cooperhewitt.org/objects/18107243/,2318800506,35236873,1901,1901
18114647,939597,Drawing (Italy),https://collection.cooperhewitt.org/objects/18114647/,35371135,35237093,1901,1901
18119553,939597,Drawing (Italy),https://collection.cooperhewitt.org/objects/18119553/,35371135,35237093,1901,1901
18424825,939597,"Textile (USA), 20th century",https://collection.cooperhewitt.org/objects/18424825/,35402927,35251739,1958,1901
18107085,939597,"Print, Peep-show, Vue Perspective de la Place Dauphine de Paris, du Côté de la Rue de Harlay, No. 162, ca. 1750",https://collection.cooperhewitt.org/objects/18107085/,2318800507,35236873,1901,1901
18107251,939597,"Print, Peep-show, 21e Vue d/Optique Representant Prospectus Purfleet ad Tamesim in Comitatu Essex/Le Purfleet Sur la Tamise Dans le Comté d'Essex, ca. 1750",https://collection.cooperhewitt.org/objects/18107251/,2318800506,35236873,1901,1901
18107263,939597,"Print, Peep-show, Vue Perspective de la Ville de Basle en Suisses du Cote du Fauxbourg de Saint Alban, No. 33, ca. 1750",https://collection.cooperhewitt.org/objects/18107263/,2318800506,35236873,1901,1901
18107371,939597,"Print, Peep-show, Vue Perspective du Fameaux Pont de Remino Fabriquee du Temps d'Auguste Tibert Empereur Romain, No. 17, ca. 1750",https://collection.cooperhewitt.org/objects/18107371/,2318800506,35236873,1901,1901
18634653,939597,"Embroidery Form, Crowley's Fiber Letter Foundations for Embroidery, 20th century",https://collection.cooperhewitt.org/objects/18634653/,35398361,35294327,1990,1901
18607263,939597,"Kimono Length (tan) (Japan), early 20th century",https://collection.cooperhewitt.org/objects/18607263/,35402927,69131629,1948,1901
18114221,939597,Drawing (Italy),https://collection.cooperhewitt.org/objects/18114221/,136255449,35237093,1901,1901
18114459,939597,Drawing (Italy),https://collection.cooperhewitt.org/objects/18114459/,35371135,35237093,1901,1901
18634635,939597,"Embroidery Form, Crowley's Fiber Letter Foundations for Embroidery, 20th century",https://collection.cooperhewitt.org/objects/18634635/,35398361,35294327,1990,1901
18800349,939597,"Pattern Pricking, early 20th century",https://collection.cooperhewitt.org/objects/18800349/,35432529,35288499,1983,1901
18107323,939597,"Print, Peep-show, Vue d'Optique, Place de la Basilique de Saint Jean de Latran Mere et Chef de Toutes Les Eglises de Rome, No. 104, ca. 1750",https://collection.cooperhewitt.org/objects/18107323/,2318800506,35236873,1901,1901
18112081,939597,"Drawing, Allegorical subject, before 1800",https://collection.cooperhewitt.org/objects/18112081/,35365885,35237093,1901,1901
18452317,939597,"Vest (Greece), 20th century",https://collection.cooperhewitt.org/objects/18452317/,35402849,35285351,1965,1901
18563809,939597,"Tapa Cloth Fragment (Samoa), early 20th century",https://collection.cooperhewitt.org/objects/18563809/,35427143,35270257,1941,1901
18107285,939597,"Print, Peep-show, Vuë Perspective du Palais de Ruspoli, à Rome, No. 2, ca. 1750",https://collection.cooperhewitt.org/objects/18107285/,2318800511,35236873,1901,1901
18108985,939597,"Drawing, Design for Two Friezes and an Escutcheon, 17th-19th century",https://collection.cooperhewitt.org/objects/18108985/,420571489,35237093,1901,1901
18113991,939597,"Drawing, Design for a Painted Door, 1780-90",https://collection.cooperhewitt.org/objects/18113991/,420570493,35237093,1901,1901
